corruption_levels,cross_margin
0.5,"(-0.02620293370126082,)"
0.5,"(0.031447591151621046,)"
0.5,"(-0.0501099661174588,)"
0.5,"(-0.0345014012419291,)"
0.5,"(0.004276696725675921,)"
0.5,"(-0.003194560709072999,)"
0.5,"(-0.09781155687772157,)"
0.5,"(-0.11572893357630483,)"
0.5,"(-0.0670211944443056,)"
0.5,"(0.11751056689242942,)"
0.5,"(-0.19925812007654978,)"
0.5,"(-0.09195027027333826,)"
0.5,"(0.1467484696863054,)"
0.5,"(-0.13943940758553927,)"
0.5,"(-0.0017260560479843631,)"
0.5,"(-0.0969723416122622,)"
0.5,"(0.16635998142997024,)"
0.5,"(0.01117978909096296,)"
0.5,"(0.17023334883266616,)"
0.5,"(0.2608407451029624,)"
0.5,"(-0.09315923437421995,)"
0.5,"(0.3301947698995751,)"
0.5,"(0.39999306441990606,)"
0.5,"(-0.09013402683356707,)"
0.5,"(0.09446052516849097,)"
0.5,"(0.3889835408683129,)"
0.5,"(0.02380249858260455,)"
0.5,"(0.11841921272726781,)"
0.5,"(-0.04441159724441622,)"
0.5,"(0.03396955591742735,)"
0.5,"(-0.06488296296345092,)"
0.5,"(-0.08188103366372322,)"
0.5,"(0.05813073125517925,)"
0.5,"(-0.6113933622063789,)"
0.5,"(0.09920041793260581,)"
0.5,"(-0.06351782014037188,)"
0.5,"(0.05048475400675429,)"
0.5,"(0.3744558448523592,)"
0.5,"(0.4942806451125824,)"
0.5,"(-0.2254195666976928,)"
0.5,"(-0.02951979171378847,)"
0.5,"(-0.2828725738489958,)"
0.5,"(-0.3697160567271483,)"
0.5,"(-0.5773452541877112,)"
0.5,"(-0.6716839120418365,)"
0.5,"(-0.532540556177952,)"
0.5,"(-0.5870651951475614,)"
0.5,"(-0.5880507679850536,)"
0.5,"(-0.3940990302178146,)"
0.5,"(-0.37685835430521814,)"
0.5,"(-0.4683341424280398,)"
0.5,"(-0.40570458271821175,)"
0.5,"(-0.36319644602421386,)"
0.5,"(-0.4298657442770046,)"
0.5,"(-0.4419526549807489,)"
0.5,"(0.8843665943414591,)"
0.5,"(-0.491556340706945,)"
0.5,"(-0.5252508623060314,)"
0.5,"(-0.5671697741780501,)"
0.5,"(-0.3886462278430991,)"
0.5,"(-0.5133689623798434,)"
0.5,"(-0.3318734629141409,)"
0.5,"(-0.3451597458343698,)"
0.5,"(-0.3632300542123172,)"
0.5,"(-0.45219547621966566,)"
0.5,"(-0.531185321869281,)"
0.5,"(-0.757302403573719,)"
0.5,"(-0.3143053008900888,)"
0.5,"(-0.32595934040251723,)"
0.5,"(-0.45833398631400674,)"
0.5,"(-0.2725938238398832,)"
0.5,"(-0.6212239081460955,)"
0.5,"(-0.6400148263438783,)"
0.5,"(-0.4377826345863506,)"
0.5,"(0.44966358952792124,)"
0.5,"(-0.46145980256593366,)"
0.5,"(-0.5355980341287856,)"
0.5,"(-0.40187181743276923,)"
0.5,"(-0.2944915864363356,)"
0.5,"(-0.5399808451662131,)"
0.5,"(-0.5443083899638056,)"
0.5,"(-0.4479680875662125,)"
0.5,"(-0.3819059018283613,)"
0.5,"(-0.417286177499606,)"
0.5,"(-0.43171200286064493,)"
0.5,"(-0.33024173840560267,)"
0.5,"(-0.7158474474620962,)"
0.5,"(1.0461569328942004,)"
0.5,"(-0.5337978934887105,)"
0.5,"(-0.444923925917924,)"
0.5,"(-0.42153893620283456,)"
0.5,"(-0.3313365673775926,)"
0.5,"(-0.6139965541759946,)"
0.5,"(-0.3934684105620565,)"
0.5,"(-0.3841878481177386,)"
0.5,"(-0.47298556114387386,)"
0.5,"(-0.35470451519520757,)"
0.5,"(-0.39498952340324167,)"
0.5,"(-0.5937300787167609,)"
0.5,"(-0.35679222804065835,)"
0.5,"(-0.4434057117345334,)"
0.5,"(-0.4220807780603104,)"
0.5,"(-0.5198412663918641,)"
0.5,"(-0.3719002744138911,)"
0.5,"(-0.43477678326933356,)"
0.5,"(-0.38726123548054436,)"
0.5,"(-0.3357414487933386,)"
0.5,"(-0.7016078710246424,)"
0.5,"(-0.4204355478513689,)"
0.5,"(-0.5228151412889421,)"
0.5,"(-0.5192516575795628,)"
0.5,"(1.1365720234714338,)"
0.5,"(0.7739939774715224,)"
0.5,"(-0.4061998550177474,)"
0.5,"(-0.8137216651688409,)"
0.5,"(-0.4224769361406776,)"
0.5,"(-0.5581383654827431,)"
0.5,"(-0.5014034777796601,)"
0.5,"(0.6859304388635731,)"
0.5,"(-0.6001139322189858,)"
0.5,"(-0.4366558608051476,)"
0.5,"(-0.46531067864150144,)"
0.5,"(-0.5877431133182146,)"
0.5,"(-0.45243411751951523,)"
0.5,"(-0.7208799170495204,)"
0.5,"(-0.3710903554439107,)"
0.5,"(-0.4157533823612592,)"
0.5,"(-0.41744358775135304,)"
0.5,"(-0.45111134264055713,)"
0.5,"(-0.3848311387601823,)"
0.5,"(-0.45850483548173,)"
0.5,"(-0.5073474962462753,)"
0.5,"(-0.47777599906142854,)"
0.5,"(-0.5924129142158693,)"
0.5,"(-0.44066317522681714,)"
0.5,"(-0.7553068045517979,)"
0.5,"(-0.5608657670358745,)"
0.5,"(-0.46372646533294865,)"
0.5,"(-0.680416178977241,)"
0.5,"(-0.7647796377895657,)"
0.5,"(-0.624151666066415,)"
0.5,"(-0.5480851238096377,)"
0.5,"(-0.5512268177574793,)"
0.5,"(-0.42911204512526274,)"
0.5,"(-0.42150123069057777,)"
0.5,"(-0.709145308188486,)"
0.5,"(1.0570788525569421,)"
0.5,"(-0.3232137095705336,)"
0.5,"(-0.3353329533514377,)"
0.5,"(-0.5964082635874454,)"
0.5,"(-0.4877822068037124,)"
0.5,"(-0.3638185539074514,)"
0.5,"(-0.3082449516614106,)"
0.5,"(-0.28424185304198046,)"
0.5,"(-0.44735058864024874,)"
0.5,"(-0.317815974238937,)"
0.5,"(-0.320362760684235,)"
0.5,"(1.0763817398330295,)"
0.5,"(-0.3944804612447588,)"
0.5,"(-0.38458049822273,)"
0.5,"(-0.33772753420137835,)"
0.5,"(-0.5299762197501654,)"
0.5,"(-0.45865310101806384,)"
0.5,"(-0.323389240696612,)"
0.5,"(-0.6450864946248698,)"
0.5,"(-0.5479023146128479,)"
0.5,"(-0.6064935441222732,)"
0.5,"(-0.6417101456760537,)"
0.5,"(-0.6017730865055888,)"
0.5,"(-0.3316751610877208,)"
0.5,"(-0.52759210554739,)"
0.5,"(-0.4034774805947552,)"
0.5,"(-0.3537279879211473,)"
0.5,"(-0.4218917954717815,)"
0.5,"(-0.5521529248803408,)"
0.5,"(-0.2946563952235844,)"
0.5,"(-0.5269261672096622,)"
0.5,"(-0.3535314009253044,)"
0.5,"(-0.4755694174195241,)"
0.5,"(-0.42790104741352913,)"
0.5,"(-0.4941078789871767,)"
0.5,"(-0.49350271840408094,)"
0.5,"(-0.4722523480603362,)"
0.5,"(1.041295017854625,)"
0.5,"(-0.35056505477515304,)"
0.5,"(-0.3103335745953793,)"
0.5,"(-0.737387378746801,)"
0.5,"(-0.5400104856354547,)"
0.5,"(-0.3633316173635162,)"
0.5,"(-0.803636538002307,)"
0.5,"(-0.3486101832613761,)"
0.5,"(-0.6317836708347984,)"
0.5,"(-0.3393376520367486,)"
0.5,"(-0.39422125346201153,)"
0.5,"(-0.41556408203719486,)"
0.5,"(-0.44803195802320633,)"
0.5,"(-0.567172582716042,)"
0.5,"(-0.3101827114279928,)"
0.5,"(-0.3561111754904262,)"
0.5,"(-0.7210973962980233,)"
0.5,"(-0.3912622748851685,)"
0.5,"(-0.6329278024551617,)"
0.5,"(-0.35793499248369925,)"
0.5,"(-0.5327810688477211,)"
0.5,"(-0.3898541028426236,)"
0.5,"(-0.3751079334480716,)"
0.5,"(-0.3777106809592135,)"
0.5,"(-0.39612491480789014,)"
0.5,"(-0.32504720309864205,)"
0.5,"(-0.44172755467522967,)"
0.5,"(-0.47773261004247125,)"
0.5,"(-1.05962696507951,)"
0.5,"(-0.582430693981722,)"
0.5,"(-0.4390418926783738,)"
0.5,"(-0.3914466033485802,)"
0.5,"(-0.484328884591449,)"
0.5,"(-0.4000961807178874,)"
0.5,"(-0.7255270400210263,)"
0.5,"(-0.49460918227240114,)"
0.5,"(-0.6281050150047134,)"
0.5,"(-0.41706014906768807,)"
0.5,"(-0.4670722113246887,)"
0.5,"(-0.7122848827227012,)"
0.5,"(-0.42198863867849074,)"
0.5,"(-0.3755626707461857,)"
0.5,"(-0.41564786341093646,)"
0.5,"(-0.4590320377255773,)"
0.5,"(-0.35253157895991444,)"
0.5,"(-0.5237922742778399,)"
0.5,"(0.9466547896184034,)"
0.5,"(-0.5774845916476886,)"
0.5,"(-0.369976911905874,)"
0.5,"(-0.24660851294625655,)"
0.5,"(-0.42774060374819767,)"
0.5,"(-0.42848551981980265,)"
0.5,"(-0.3290956919226759,)"
0.5,"(-0.6699427324252761,)"
0.5,"(-0.7528428323530771,)"
0.5,"(-0.3845917395055939,)"
0.5,"(-0.7848276690340695,)"
0.5,"(-0.37728968145282743,)"
0.5,"(0.4734590526927999,)"
0.5,"(0.30958926822086125,)"
0.5,"(0.4023475305274439,)"
0.5,"(0.12798624902979142,)"
0.5,"(0.3785965201488636,)"
0.5,"(-0.04760844800459716,)"
0.5,"(0.3759310466756296,)"
0.5,"(0.444199343259209,)"
0.5,"(0.27711279182674786,)"
0.5,"(0.31531745315820847,)"
0.5,"(0.4410520495543391,)"
0.5,"(-0.011855516759755434,)"
0.5,"(0.39382849149613885,)"
0.5,"(0.47482831111178764,)"
0.5,"(0.3875613987450776,)"
0.5,"(0.3695119949178652,)"
0.5,"(0.05735000087485039,)"
0.5,"(0.5538909942683408,)"
0.5,"(0.32169486640879613,)"
0.5,"(0.19905542375714708,)"
0.5,"(0.44978881463017545,)"
0.5,"(0.022843431148790616,)"
0.5,"(0.5016100405884111,)"
0.5,"(0.4832422698948969,)"
0.5,"(0.48762245435190726,)"
0.5,"(0.4211652222409317,)"
0.5,"(0.2635409378197909,)"
0.5,"(-0.22832021268663333,)"
0.5,"(0.5165660317473482,)"
0.5,"(0.3658794548348413,)"
0.5,"(0.4548407455729987,)"
0.5,"(0.41945654546284517,)"
0.5,"(0.5102199410045236,)"
0.5,"(0.14206462290085434,)"
0.5,"(0.4700137878748108,)"
0.5,"(0.48329429051772327,)"
0.5,"(0.3751956356738808,)"
0.5,"(-0.37715939972721935,)"
0.5,"(0.47337876985677074,)"
0.5,"(0.4263115352721848,)"
0.5,"(0.42917385145726245,)"
0.5,"(0.3645408540800599,)"
0.5,"(0.3256850436434665,)"
0.5,"(0.467399816417574,)"
0.5,"(0.2603587977733268,)"
0.5,"(-0.018491523306217644,)"
0.5,"(0.3856655297500477,)"
0.5,"(0.4525760290406962,)"
0.5,"(0.46156972401044366,)"
0.5,"(0.19172122244813886,)"
0.5,"(0.6094325263952267,)"
0.5,"(-0.29799869147881325,)"
0.5,"(0.48767326041635706,)"
0.5,"(0.39501266406010044,)"
0.5,"(0.43390165236936284,)"
0.5,"(0.202230982654926,)"
0.5,"(0.3217110586268313,)"
0.5,"(0.3476424923379799,)"
0.5,"(0.4176940376991418,)"
0.5,"(0.4922247450603658,)"
0.5,"(0.3681622786902608,)"
0.5,"(0.4927040999156793,)"
0.5,"(0.12813412802218616,)"
0.5,"(0.30509428354034396,)"
0.5,"(0.38207766803740134,)"
0.5,"(0.27637977285696386,)"
0.5,"(0.3549676239524979,)"
0.5,"(0.5035447643622029,)"
0.5,"(0.29147199685493,)"
0.5,"(0.24452323840205928,)"
0.5,"(0.4664306628091824,)"
0.5,"(0.49477361275355036,)"
0.5,"(-0.3778952799110794,)"
0.5,"(0.5075602968776849,)"
0.5,"(0.37873846248214343,)"
0.5,"(0.3341975346718209,)"
0.5,"(-0.0433305284437261,)"
0.5,"(-0.5908079551064344,)"
0.5,"(0.25882325119805527,)"
0.5,"(0.12197394066764504,)"
0.5,"(0.3866802185415072,)"
0.5,"(0.233037780731993,)"
0.5,"(0.5417467635467212,)"
0.5,"(-0.09957343881393567,)"
0.5,"(0.33548791314492205,)"
0.5,"(0.47041484425235686,)"
0.5,"(0.28993474176358747,)"
0.5,"(0.4487486969783207,)"
0.5,"(0.5099693322971252,)"
0.5,"(0.2972576630815518,)"
0.5,"(0.2621609713658702,)"
0.5,"(0.37231658605364887,)"
0.5,"(0.1519784244258957,)"
0.5,"(0.2727057026636975,)"
0.5,"(0.17267372415854584,)"
0.5,"(-0.06930526205082843,)"
0.5,"(0.18732752192878718,)"
0.5,"(0.3440518672599564,)"
0.5,"(0.2264741337154068,)"
0.5,"(0.3938920734730291,)"
0.5,"(0.17894939521353606,)"
0.5,"(0.30462324808359265,)"
0.5,"(0.2567187096328787,)"
0.5,"(0.3491786863349853,)"
0.5,"(0.4267217005412021,)"
0.5,"(0.4200206522550408,)"
0.5,"(0.5658679255777681,)"
0.5,"(0.3581275075203052,)"
0.5,"(-0.510400071580878,)"
0.5,"(0.4501135271934216,)"
0.5,"(0.5032471606076291,)"
0.5,"(0.2039102293491415,)"
0.5,"(0.3875210514958875,)"
0.5,"(0.41867640961404773,)"
0.5,"(0.4976483111880279,)"
0.5,"(0.528715305597584,)"
0.5,"(0.34412510455086653,)"
0.5,"(0.5164997765538312,)"
0.5,"(0.5131077091691948,)"
0.5,"(0.5103809847624441,)"
0.5,"(0.5195719975752036,)"
0.5,"(0.37068542202622123,)"
0.5,"(0.3502975034123161,)"
0.5,"(0.3557674447309114,)"
0.5,"(0.4635650219903535,)"
0.5,"(0.4869672844702133,)"
0.5,"(0.2600636012528326,)"
0.5,"(-0.35190747889711715,)"
0.5,"(0.005139512302792067,)"
0.5,"(0.28672137857884,)"
0.5,"(0.41736978853307793,)"
0.5,"(-0.48343758621980903,)"
0.5,"(0.4203095236499983,)"
0.5,"(0.27721081039190376,)"
0.5,"(0.4847881736972338,)"
0.5,"(0.2599490162390464,)"
0.5,"(0.5012753807646392,)"
0.5,"(0.45337827242746254,)"
0.5,"(0.3552143923807414,)"
0.5,"(0.3594779108651382,)"
0.5,"(0.002275958505775478,)"
0.5,"(0.41817995035013217,)"
0.5,"(0.06242945268173879,)"
0.5,"(0.3436407184556391,)"
0.5,"(0.4067877390888282,)"
0.5,"(0.24333050437826215,)"
0.5,"(0.5926195439588674,)"
0.5,"(0.5083599469936789,)"
0.5,"(0.060956333859517715,)"
0.5,"(0.21888061128881647,)"
0.5,"(0.23626271093804044,)"
0.5,"(0.15852985876142772,)"
0.5,"(0.4792287215431464,)"
0.5,"(0.02654714854019322,)"
0.5,"(0.3587613217834729,)"
0.5,"(0.46024795223949594,)"
0.5,"(0.024579164851354293,)"
0.5,"(0.23221487299022764,)"
0.5,"(-0.37123222514194193,)"
0.5,"(0.4630928392298546,)"
0.5,"(0.36856320628751277,)"
0.5,"(0.16404263877710568,)"
0.5,"(0.46549922474909605,)"
0.5,"(0.06912030617139196,)"
0.5,"(0.38694660665155534,)"
0.5,"(0.3987843296479347,)"
0.5,"(0.26398992633911794,)"
0.5,"(0.4808040429590104,)"
0.5,"(-0.21554589334025906,)"
0.5,"(0.5090498412209122,)"
0.5,"(0.31754857465096353,)"
0.5,"(0.41647467732220533,)"
0.5,"(0.05452725848550917,)"
0.5,"(0.2552354799659885,)"
0.5,"(0.04104299093509378,)"
0.5,"(0.45971902333099185,)"
0.5,"(-0.07456734478794474,)"
0.5,"(0.34893170056587824,)"
0.5,"(-0.4821316805578386,)"
0.5,"(0.11873662938577312,)"
0.5,"(-0.10830283014909431,)"
0.5,"(0.26494658393943,)"
0.5,"(0.452799961755564,)"
0.5,"(0.5103809907700777,)"
0.5,"(0.497383770750163,)"
0.5,"(0.36704873605992144,)"
0.5,"(0.3961680995102263,)"
0.5,"(0.2734462580570565,)"
0.5,"(0.42522196378462485,)"
0.5,"(0.45107515430366285,)"
0.5,"(0.4274337705570326,)"
0.5,"(0.04344273929926715,)"
0.5,"(0.40751597649363475,)"
0.5,"(0.4203491671607135,)"
0.5,"(0.5104757684522923,)"
0.5,"(0.44833533092421796,)"
0.5,"(0.4654483036705405,)"
0.5,"(0.17724804089642854,)"
0.5,"(0.10762544485476026,)"
0.5,"(0.061447196656010776,)"
0.6,"(-1.4002022874788351,)"
0.6,"(-1.3989304869424295,)"
0.6,"(-1.3966369958516602,)"
0.6,"(-1.4039983100963151,)"
0.6,"(-1.401843981556252,)"
0.6,"(-1.3979156883761552,)"
0.6,"(-1.396933537211297,)"
0.6,"(-1.4003919426531748,)"
0.6,"(-1.3942544658469198,)"
0.6,"(-1.400224372454251,)"
0.6,"(-1.4002798016677813,)"
0.6,"(-1.4053338439147751,)"
0.6,"(-1.401240759006445,)"
0.6,"(-1.400487165940425,)"
0.6,"(-1.3982837565653028,)"
0.6,"(-1.3979955871213154,)"
0.6,"(-1.4043098052517684,)"
0.6,"(-1.3985623793281496,)"
0.6,"(-1.4004261135423066,)"
0.6,"(-1.399112713006682,)"
0.6,"(-1.397467774771491,)"
0.6,"(-1.4570878813019945,)"
0.6,"(-1.3950640103013598,)"
0.6,"(-1.4002964685216306,)"
0.6,"(-1.3976909668059545,)"
0.6,"(-1.3969477400292079,)"
0.6,"(-1.3958161860782643,)"
0.6,"(-1.3987939108149503,)"
0.6,"(-1.4007290208236867,)"
0.6,"(-1.4020564563525764,)"
0.6,"(1.3971858858411998,)"
0.6,"(-1.4009837433625836,)"
0.6,"(-1.3908973542642926,)"
0.6,"(-1.3978723858034203,)"
0.6,"(-1.398727416640291,)"
0.6,"(-1.4053509466849052,)"
0.6,"(-1.3995633756386503,)"
0.6,"(-1.3845938294163993,)"
0.6,"(-1.3975492312441578,)"
0.6,"(-1.3978429211977517,)"
0.6,"(-1.4300587395964268,)"
0.6,"(-1.4009880837633089,)"
0.6,"(-1.4000009999790963,)"
0.6,"(-1.3962580083092697,)"
0.6,"(-1.4009650211384845,)"
0.6,"(-1.3884323688557672,)"
0.6,"(0.9139221015380993,)"
0.6,"(-1.3866183061022688,)"
0.6,"(-1.399984468182318,)"
0.6,"(-1.390063571625033,)"
0.6,"(-1.3958665778830996,)"
0.6,"(-1.4034814989400983,)"
0.6,"(-1.3991508587746804,)"
0.6,"(-1.402144425018705,)"
0.6,"(-1.3998986512278955,)"
0.6,"(-1.4041401624568455,)"
0.6,"(-1.3893213371690534,)"
0.6,"(-1.396961665309264,)"
0.6,"(-1.4033053138651237,)"
0.6,"(-1.4041315551355686,)"
0.6,"(-1.397945911958205,)"
0.6,"(-1.4060317455290117,)"
0.6,"(-1.4022518102725727,)"
0.6,"(-1.3817210978779653,)"
0.6,"(-1.4036531070515874,)"
0.6,"(-1.401833339828861,)"
0.6,"(-1.4003052977504062,)"
0.6,"(-1.3995368118571423,)"
0.6,"(-1.369615157237793,)"
0.6,"(-1.3978494795386736,)"
0.6,"(-1.3979186278549178,)"
0.6,"(-1.3979179884200332,)"
0.6,"(-1.3983787836561223,)"
0.6,"(-1.3971661275291867,)"
0.6,"(0.8550654751079486,)"
0.6,"(1.3955532162350421,)"
0.6,"(-1.3315287488051986,)"
0.6,"(-1.3939518277197254,)"
0.6,"(-1.3966207371881796,)"
0.6,"(-1.398270486390371,)"
0.6,"(1.358222807593891,)"
0.6,"(-1.3879327927674487,)"
0.6,"(-1.3997494856149433,)"
0.6,"(-1.400211350814914,)"
0.6,"(-1.3922629419382822,)"
0.6,"(-1.4011937745629215,)"
0.6,"(-1.4008613950526163,)"
0.6,"(-1.40012897430456,)"
0.6,"(1.8452595339551026,)"
0.6,"(-1.4044943975596276,)"
0.6,"(-1.4008585966252827,)"
0.6,"(-1.399061493045711,)"
0.6,"(-1.3938380376510482,)"
0.6,"(-1.4058560947949055,)"
0.6,"(-1.3999907926647588,)"
0.6,"(-1.3988703982532147,)"
0.6,"(-1.4046675635959798,)"
0.6,"(-1.406985076609185,)"
0.6,"(-1.3975206524450086,)"
0.6,"(-1.4008339913059955,)"
0.6,"(-1.3978693390329897,)"
0.6,"(-1.4009160696308258,)"
0.6,"(-1.3977307282828235,)"
0.6,"(-1.3906453387863873,)"
0.6,"(-1.3981210224678513,)"
0.6,"(0.5960709197649205,)"
0.6,"(-1.397614042590544,)"
0.6,"(-1.2993222848883663,)"
0.6,"(-1.4028741667197082,)"
0.6,"(-1.394926423043378,)"
0.6,"(-1.39431775276582,)"
0.6,"(-1.3994072515026843,)"
0.6,"(-1.3917113104104732,)"
0.6,"(-1.3994711637494737,)"
0.6,"(-1.395509478121247,)"
0.6,"(-1.3942418271916204,)"
0.6,"(1.4807522919176495,)"
0.6,"(-1.4041579968652902,)"
0.6,"(-1.4049444798044612,)"
0.6,"(-1.394369695134373,)"
0.6,"(-1.3982245788702563,)"
0.6,"(-1.4000137288066348,)"
0.6,"(-1.3894838188525294,)"
0.6,"(-1.4003426571489683,)"
0.6,"(-1.3981487832907429,)"
0.6,"(-1.3829732759312388,)"
0.6,"(-1.4252291586056127,)"
0.6,"(-1.3976729452150811,)"
0.6,"(-1.3980749257046254,)"
0.6,"(-1.3980770292036961,)"
0.6,"(-1.368150125152139,)"
0.6,"(-1.4022702055516985,)"
0.6,"(-1.3974187190874359,)"
0.6,"(-1.4000914553755859,)"
0.6,"(-1.3981320125198384,)"
0.6,"(-1.3986489963866648,)"
0.6,"(-1.3993743472004723,)"
0.6,"(-1.3976019706731557,)"
0.6,"(-1.3998558499024738,)"
0.6,"(-1.3982596998205157,)"
0.6,"(-1.4006408274550983,)"
0.6,"(-1.4039500701166732,)"
0.6,"(-1.4020992724355283,)"
0.6,"(-1.3984217443994125,)"
0.6,"(1.5921494408558876,)"
0.6,"(-1.3969486041467858,)"
0.6,"(-1.4002524013856186,)"
0.6,"(-1.4003465075540438,)"
0.6,"(-1.4072074620717188,)"
0.6,"(-1.399435534502305,)"
0.6,"(-1.3792557076605816,)"
0.6,"(-1.4036750033040521,)"
0.6,"(-1.399339258063162,)"
0.6,"(-1.3992563113416685,)"
0.6,"(-1.3982042568252948,)"
0.6,"(-1.4016571015622228,)"
0.6,"(-1.381063413660246,)"
0.6,"(-1.4003795835080377,)"
0.6,"(-1.396580462334897,)"
0.6,"(-1.3978906562026838,)"
0.6,"(-1.4033299125396903,)"
0.6,"(1.3778059367982407,)"
0.6,"(-1.388057796191201,)"
0.6,"(-1.400300241906484,)"
0.6,"(-1.3959561671239968,)"
0.6,"(-1.3985024221003737,)"
0.6,"(-1.3886940590083736,)"
0.6,"(-1.3940194878988121,)"
0.6,"(-1.398208257703923,)"
0.6,"(-1.3977485595875232,)"
0.6,"(-1.3987513389522956,)"
0.6,"(-1.5902596906451216,)"
0.6,"(-1.4188450477700638,)"
0.6,"(-1.402414604181727,)"
0.6,"(-1.4007384240143015,)"
0.6,"(-1.3987033120912713,)"
0.6,"(-1.4010453913582022,)"
0.6,"(-1.3918570823568437,)"
0.6,"(-1.395618993092384,)"
0.6,"(-1.3999595674663785,)"
0.6,"(1.4004093119803234,)"
0.6,"(-1.3932586170714807,)"
0.6,"(-1.4006810846405744,)"
0.6,"(-1.4006634869161043,)"
0.6,"(-1.402377013325439,)"
0.6,"(-1.399709528970629,)"
0.6,"(-1.4031382065638898,)"
0.6,"(-1.400001346864152,)"
0.6,"(-1.399685052062722,)"
0.6,"(-1.3969730808739567,)"
0.6,"(1.3944361796719886,)"
0.6,"(-1.39018513534766,)"
0.6,"(-1.3793752464931552,)"
0.6,"(-1.399831534223356,)"
0.6,"(-1.3990498363500457,)"
0.6,"(-1.3884962505898664,)"
0.6,"(-1.3933022506886361,)"
0.6,"(-1.399224601314724,)"
0.6,"(-1.4002021652246726,)"
0.6,"(-1.4020220534038557,)"
0.6,"(-2.8130144874388403,)"
0.6,"(-2.8165360661579935,)"
0.6,"(-2.8115504632791883,)"
0.6,"(-2.813433627956838,)"
0.6,"(-2.817110364090535,)"
0.6,"(-2.8150913733909735,)"
0.6,"(-2.816212975193943,)"
0.6,"(-2.815639258815567,)"
0.6,"(-2.8113711861632624,)"
0.6,"(-2.8170357894970204,)"
0.6,"(-2.816660734905475,)"
0.6,"(-2.8145959731423615,)"
0.6,"(-2.816269997589748,)"
0.6,"(-2.8167075244261275,)"
0.6,"(-2.81626597757876,)"
0.6,"(-2.8151628001340194,)"
0.6,"(-2.816063573918659,)"
0.6,"(2.8077536682625057,)"
0.6,"(-2.8149693111137233,)"
0.6,"(-2.812823890150229,)"
0.6,"(-2.817421139559257,)"
0.6,"(-2.81653733840091,)"
0.6,"(-2.8173490845301545,)"
0.6,"(-2.8166182793274133,)"
0.6,"(-2.816718537499287,)"
0.6,"(-2.815340540252898,)"
0.6,"(-2.8164596279041256,)"
0.6,"(-2.8129465614469567,)"
0.6,"(-2.815982386633744,)"
0.6,"(-2.8137595637559802,)"
0.6,"(-2.811172828716927,)"
0.6,"(-2.8160106723961063,)"
0.6,"(-2.816072577099675,)"
0.6,"(-2.816563449714512,)"
0.6,"(-2.815961488275905,)"
0.6,"(-2.816758226874424,)"
0.6,"(-2.816774042259362,)"
0.6,"(-2.814499795753573,)"
0.6,"(-2.8135526016315335,)"
0.6,"(-2.8148288900824427,)"
0.6,"(-2.8170629751217757,)"
0.6,"(-2.8161131256285854,)"
0.6,"(-2.8157194273095874,)"
0.6,"(-2.8130689095857533,)"
0.6,"(-2.8123402945667992,)"
0.6,"(-2.8154158232744173,)"
0.6,"(-2.8134315681460174,)"
0.6,"(-2.8170247888746713,)"
0.6,"(-2.816265071017538,)"
0.6,"(-2.81649398550448,)"
0.6,"(-2.8164775212588604,)"
0.6,"(-2.8140943723277267,)"
0.6,"(2.038418651760421,)"
0.6,"(-2.8148266092252516,)"
0.6,"(-2.815010370043668,)"
0.6,"(-2.8165435378576604,)"
0.6,"(-2.8109763447708733,)"
0.6,"(-2.817126906612644,)"
0.6,"(-2.8167384136331473,)"
0.6,"(-2.8141260632018814,)"
0.6,"(-2.8167995861975683,)"
0.6,"(-2.815975003591245,)"
0.6,"(-2.814740812623059,)"
0.6,"(-2.8173339124839925,)"
0.6,"(-2.817149524615813,)"
0.6,"(-2.813561964289606,)"
0.6,"(-2.8161039048535983,)"
0.6,"(-2.8144594306458344,)"
0.6,"(-2.8154219853433267,)"
0.6,"(-2.8166260064013215,)"
0.6,"(-2.815605193844166,)"
0.6,"(-2.813653102621234,)"
0.6,"(-2.816508075283178,)"
0.6,"(-2.8129188189705374,)"
0.6,"(-2.8118219101754325,)"
0.6,"(2.1679250821909695,)"
0.6,"(-2.812951832946544,)"
0.6,"(-2.8161272163612177,)"
0.6,"(-2.8354864770574224,)"
0.6,"(-2.8163763620555975,)"
0.6,"(-2.812621966475598,)"
0.6,"(-2.8136142832513986,)"
0.6,"(2.816309036834592,)"
0.6,"(-2.8152432956839117,)"
0.6,"(-2.814623533636009,)"
0.6,"(-2.8120433636754325,)"
0.6,"(-2.8167274001654237,)"
0.6,"(-2.8153328277886565,)"
0.6,"(-2.821170676235788,)"
0.6,"(-2.8155938827297877,)"
0.6,"(2.815555078012699,)"
0.6,"(-2.817252073258186,)"
0.6,"(-2.8169306730000665,)"
0.6,"(-2.8170376934872907,)"
0.6,"(-2.817535327951501,)"
0.6,"(-2.8140379099098047,)"
0.6,"(-2.808153160306218,)"
0.6,"(-2.813354619492635,)"
0.6,"(-2.8145892664276184,)"
0.6,"(-2.817221602085618,)"
0.6,"(-2.8163743151810503,)"
0.6,"(-2.813515664589164,)"
0.6,"(-2.815632273248464,)"
0.6,"(-2.815647533179963,)"
0.6,"(-2.810892157830364,)"
0.6,"(-2.814535406928625,)"
0.6,"(-2.8125266558117628,)"
0.6,"(-2.7946967693929308,)"
0.6,"(-2.8155072867632813,)"
0.6,"(-2.8114980163819374,)"
0.6,"(-2.813804605731881,)"
0.6,"(-2.816794045553027,)"
0.6,"(-2.8155756990102367,)"
