corruption_levels,cross_margin
0.5,"(0.0700376006131376,)"
0.5,"(0.17314803786070707,)"
0.5,"(-0.24428115026111896,)"
0.5,"(0.2653891054610179,)"
0.5,"(-0.27759106134041406,)"
0.5,"(0.26414491853846334,)"
0.5,"(0.04807668889346178,)"
0.5,"(0.13527976142463546,)"
0.5,"(0.010725349105791551,)"
0.5,"(-0.3106514650913224,)"
0.5,"(-0.012096874972135798,)"
0.5,"(0.40126550132200084,)"
0.5,"(0.31330558841879913,)"
0.5,"(0.07169732843747134,)"
0.5,"(0.060935492922048036,)"
0.5,"(-0.1247217229231023,)"
0.5,"(0.2634718829143246,)"
0.5,"(0.2989772184542756,)"
0.5,"(-0.07133112711146015,)"
0.5,"(-0.20563486487473823,)"
0.5,"(-0.31386990241314733,)"
0.5,"(0.03518977517346628,)"
0.5,"(0.2792058295289144,)"
0.5,"(0.07830582274860601,)"
0.5,"(0.28332744957741735,)"
0.5,"(-0.283354636014158,)"
0.5,"(-0.007018403613141958,)"
0.5,"(0.27310884628962495,)"
0.5,"(-0.327284129158321,)"
0.5,"(-0.05400686812053278,)"
0.5,"(0.1044754941137771,)"
0.5,"(0.073856859465982,)"
0.5,"(0.20026962594283806,)"
0.5,"(0.3127124989895293,)"
0.5,"(0.257880250614326,)"
0.5,"(-0.30434974112203206,)"
0.5,"(0.21641343221727766,)"
0.5,"(0.22136267105382074,)"
0.5,"(0.1436397126946394,)"
0.5,"(0.2495365696045189,)"
0.5,"(-0.16834941796895903,)"
0.5,"(-0.1637676107852448,)"
0.5,"(-0.027927549455565824,)"
0.5,"(-0.32680257161550086,)"
0.5,"(-0.019794206261930986,)"
0.5,"(-0.025741243560510187,)"
0.5,"(0.23903481704736237,)"
0.5,"(-0.3454911342087527,)"
0.5,"(-0.033505893032215586,)"
0.5,"(-0.29982438344225526,)"
0.5,"(-0.32571802623468205,)"
0.5,"(-0.29974097181684883,)"
0.5,"(-0.06313358432369773,)"
0.5,"(-0.34507801534612165,)"
0.5,"(-0.24210950472210477,)"
0.5,"(0.26237055546425925,)"
0.5,"(-0.3056733927158746,)"
0.5,"(-0.19122385757330804,)"
0.5,"(-0.021164121622157507,)"
0.5,"(0.33868882253541127,)"
0.5,"(0.11896010377658499,)"
0.5,"(-0.29420756546811555,)"
0.5,"(-0.3051104265302361,)"
0.5,"(-0.11810770319200972,)"
0.5,"(-0.06667702508630312,)"
0.5,"(-0.2293180291017326,)"
0.5,"(0.3663889283204906,)"
0.5,"(-0.2928910615125274,)"
0.5,"(0.06075307345172347,)"
0.5,"(0.32903938093832713,)"
0.5,"(-0.3186660007455669,)"
0.5,"(0.015838685015708016,)"
0.5,"(0.3654411725823228,)"
0.5,"(-0.1609388135537709,)"
0.5,"(-0.14080085800955444,)"
0.5,"(-0.055310614437461054,)"
0.5,"(0.2803473500233683,)"
0.5,"(-0.12164914319164401,)"
0.5,"(-0.22317182431080093,)"
0.5,"(0.32142013591632274,)"
0.5,"(0.19086716795668468,)"
0.5,"(-0.12186585286883479,)"
0.5,"(-0.03709813950244676,)"
0.5,"(-0.3142166077131999,)"
0.5,"(-0.25732197540336216,)"
0.5,"(0.3300048496702356,)"
0.5,"(0.05356139342122421,)"
0.5,"(-0.33195498262055795,)"
0.5,"(0.09066167096180246,)"
0.5,"(-0.24237971569656264,)"
0.5,"(-0.33215914748224096,)"
0.5,"(-0.2089925101905604,)"
0.5,"(0.2871778267736734,)"
0.5,"(-0.10222850838260285,)"
0.5,"(0.22165450586482513,)"
0.5,"(-0.3251499621154988,)"
0.5,"(0.27087809643432187,)"
0.5,"(0.3019260072708255,)"
0.5,"(-0.3309303933216346,)"
0.5,"(-0.3043002859741773,)"
0.5,"(0.23430069042664017,)"
0.5,"(0.06746677516080367,)"
0.5,"(-0.14607418440436962,)"
0.5,"(-0.25942065734363673,)"
0.5,"(-0.28484064132063674,)"
0.5,"(-0.18951583391053237,)"
0.5,"(-0.086441012073854,)"
0.5,"(-0.32321625680980715,)"
0.5,"(-0.057628090080066446,)"
0.5,"(0.3457612362583686,)"
0.5,"(-0.024778145214602754,)"
0.5,"(-0.04792079144521421,)"
0.5,"(-0.21979845925896177,)"
0.5,"(-0.2812833318084084,)"
0.5,"(-0.24546962359958588,)"
0.5,"(0.04106129919791377,)"
0.5,"(0.04999276133046948,)"
0.5,"(-0.25242541241544497,)"
0.5,"(0.3198625516155901,)"
0.5,"(0.04731587273286114,)"
0.5,"(0.11274335955649668,)"
0.5,"(-0.18794522067179373,)"
0.5,"(-0.04573922263816144,)"
0.5,"(0.2892082865429837,)"
0.5,"(-0.18465988240439668,)"
0.5,"(0.26260625215834754,)"
0.5,"(0.24042435768672452,)"
0.5,"(-0.13425890581013455,)"
0.5,"(0.21826196011355672,)"
0.5,"(0.021889309086361615,)"
0.5,"(-0.038302915514582994,)"
0.5,"(-0.11333750424195989,)"
0.5,"(0.003749372497879347,)"
0.5,"(-0.022512554331592986,)"
0.5,"(-0.2060185789154837,)"
0.5,"(-0.32936273761639395,)"
0.5,"(0.03947656247083976,)"
0.5,"(0.33710876153861,)"
0.5,"(-0.14706376918276692,)"
0.5,"(0.06521986499296864,)"
0.5,"(-0.27214970484069306,)"
0.5,"(-0.23213191765160246,)"
0.5,"(0.18279688284780019,)"
0.5,"(-0.18081041479194263,)"
0.5,"(-0.42937350257049567,)"
0.5,"(0.23198598798162576,)"
0.5,"(0.1721022148559228,)"
0.5,"(-0.20762798527427426,)"
0.5,"(-0.18932615152702534,)"
0.5,"(0.32910434666944427,)"
0.5,"(-0.32721601935155964,)"
0.5,"(-0.3432524970332288,)"
0.5,"(-0.2920193871903063,)"
0.5,"(-0.058886971626848424,)"
0.5,"(0.2383769390093609,)"
0.5,"(-0.28209136223817594,)"
0.5,"(-0.27303197386979533,)"
0.5,"(0.23974496831435677,)"
0.5,"(0.03674957656568799,)"
0.5,"(-0.07591768347223225,)"
0.5,"(-0.2812560219816655,)"
0.5,"(0.38340474261978863,)"
0.5,"(0.17263544780872456,)"
0.5,"(-0.05133397857426766,)"
0.5,"(-0.3264629150577473,)"
0.5,"(-0.08225269347643163,)"
0.5,"(-0.12980173880505896,)"
0.5,"(-0.23212339812069227,)"
0.5,"(0.3717350744843934,)"
0.5,"(0.29956058486441445,)"
0.5,"(0.26389455886858426,)"
0.5,"(-0.021889321192202306,)"
0.5,"(-0.2830362780317144,)"
0.5,"(-0.30600847913637697,)"
0.5,"(-0.2814850598537128,)"
0.5,"(-0.275106561745685,)"
0.5,"(-0.2976570688941902,)"
0.5,"(-0.2875645792879805,)"
0.5,"(0.279681571101014,)"
0.5,"(0.025063870499691863,)"
0.5,"(-0.17387629671607394,)"
0.5,"(0.14222164595464346,)"
0.5,"(-0.06701957536899308,)"
0.5,"(-0.29182953237061215,)"
0.5,"(-0.28118044956182237,)"
0.5,"(-0.15021395517535524,)"
0.5,"(-0.3089492629883428,)"
0.5,"(-0.327321208058441,)"
0.5,"(0.32773405018790497,)"
0.5,"(0.32901936609260046,)"
0.5,"(-0.20194052402301585,)"
0.5,"(-0.1547039933039056,)"
0.5,"(0.3098211494538266,)"
0.5,"(-0.20481425741960102,)"
0.5,"(-0.30708891719359416,)"
0.5,"(0.16595835002127626,)"
0.5,"(0.29671865213735604,)"
0.5,"(-0.13719157776087526,)"
0.5,"(-0.11523322261269803,)"
0.5,"(-0.07105716558588096,)"
0.5,"(-0.3213854091495439,)"
0.5,"(-0.039731282848108236,)"
0.5,"(0.33686927028542507,)"
0.5,"(-0.19148553182369413,)"
0.5,"(-0.33645822019205934,)"
0.5,"(-0.27500430917211793,)"
0.5,"(-0.0011420092414561713,)"
0.5,"(-0.3290035694870541,)"
0.5,"(0.13458073370206786,)"
0.5,"(-0.10873572956467892,)"
0.5,"(0.12269770476300333,)"
0.5,"(0.21305540219511665,)"
0.5,"(0.2514061104235658,)"
0.5,"(-0.2984477296708951,)"
0.5,"(0.29366770155168276,)"
0.5,"(-0.335814779756326,)"
0.5,"(0.263364144705237,)"
0.5,"(-0.05812259828962624,)"
0.5,"(-0.30083188313101944,)"
0.5,"(-0.1099673472613687,)"
0.5,"(0.2975529873470573,)"
0.5,"(-0.21874962743242538,)"
0.5,"(0.09008756354215212,)"
0.5,"(0.34150878368863813,)"
0.5,"(-0.05250155622929159,)"
0.5,"(0.21764122389084142,)"
0.5,"(0.23930354065817538,)"
0.5,"(-0.28780278836251716,)"
0.5,"(0.3215900321749161,)"
0.5,"(0.3345601192584103,)"
0.5,"(-0.11180951522634326,)"
0.5,"(-0.24213315976135277,)"
0.5,"(-0.1774961841037799,)"
0.5,"(0.3189380464393888,)"
0.5,"(-0.16598246009826015,)"
0.5,"(0.09156730162284418,)"
0.5,"(0.1482240717635029,)"
0.5,"(-0.13276522996646536,)"
0.5,"(-0.35073727986145387,)"
0.5,"(0.0404269004841103,)"
0.5,"(0.26987924225484794,)"
0.5,"(0.16258342108548648,)"
0.5,"(0.31893475129856547,)"
0.5,"(-0.34383254388724027,)"
0.5,"(-0.329032974605214,)"
0.5,"(-0.09295576983777666,)"
0.5,"(-0.25851073301312233,)"
0.5,"(-0.21952314768677678,)"
0.5,"(0.003673130840019679,)"
0.5,"(-0.32913984551822995,)"
0.5,"(0.30922711255121366,)"
0.5,"(-0.27684148986446694,)"
0.5,"(0.20848336465293046,)"
0.5,"(-0.07078815531061938,)"
0.5,"(0.0941262962417272,)"
0.5,"(0.1881979476335532,)"
0.5,"(0.03188483254175825,)"
0.5,"(0.12066736050430334,)"
0.5,"(0.050251334200500625,)"
0.5,"(-0.016708779575462424,)"
0.5,"(-0.17254537035932646,)"
0.5,"(-0.27138668237382707,)"
0.5,"(0.271624362029711,)"
0.5,"(-0.20358007494160568,)"
0.5,"(-0.14659182345503283,)"
0.5,"(0.3139799830225189,)"
0.5,"(-0.3448227946105101,)"
0.5,"(-0.11263545419134764,)"
0.5,"(0.04327862659551712,)"
0.5,"(-0.10066872337588173,)"
0.5,"(0.2772191985904632,)"
0.5,"(0.33650141276151774,)"
0.5,"(-0.16260680833050728,)"
0.5,"(-0.32863873042395325,)"
0.5,"(-0.29374957167801363,)"
0.5,"(-0.2860193832100673,)"
0.5,"(-0.21181202112037195,)"
0.5,"(0.3786796180507601,)"
0.5,"(-0.29336405569736906,)"
0.5,"(0.29246764569467915,)"
0.5,"(0.2836282684597523,)"
0.5,"(0.1279120416980421,)"
0.5,"(0.27413469136480767,)"
0.5,"(-0.09712712114489999,)"
0.5,"(0.3281640214498534,)"
0.6,"(0.29637335549323085,)"
0.6,"(-0.3233040810414419,)"
0.6,"(-0.41709553195156157,)"
0.6,"(-0.33822006493623,)"
0.6,"(-0.17259480872810695,)"
0.6,"(-0.2985204308536068,)"
0.6,"(-0.2582609113522015,)"
0.6,"(-0.19247103998593018,)"
0.6,"(0.3712687008710304,)"
0.6,"(-0.2629918201669205,)"
0.6,"(-0.45479147392852215,)"
0.6,"(-0.03491791897107695,)"
0.6,"(-0.2859582305913869,)"
0.6,"(0.36541836269936084,)"
0.6,"(-0.048903610348322385,)"
0.6,"(-0.3028838147599442,)"
0.6,"(-0.029628350553312623,)"
0.6,"(0.5065928559486077,)"
0.6,"(-0.09756527697543392,)"
0.6,"(-0.1844953827822297,)"
0.6,"(0.1645798388557732,)"
0.6,"(0.3092871753120174,)"
0.6,"(-0.2985317045215766,)"
0.6,"(-0.015646416955548866,)"
0.6,"(0.39415555243594885,)"
0.6,"(-0.11458047652431338,)"
0.6,"(-0.17777053375732896,)"
0.6,"(-0.45064895107081715,)"
0.6,"(-0.4223281004001779,)"
0.6,"(-0.046228206293226215,)"
0.6,"(-0.3417215944983704,)"
0.6,"(-0.25983624658220617,)"
0.6,"(0.20033067719439085,)"
0.6,"(-0.3023655945534286,)"
0.6,"(-0.4640139547756021,)"
0.6,"(0.04452450768991614,)"
0.6,"(-0.41163891930936475,)"
0.6,"(-0.1946858995181408,)"
0.6,"(0.46967064449876134,)"
0.6,"(0.08545249598976035,)"
0.6,"(-0.36578412113017506,)"
0.6,"(-0.2620182288352722,)"
0.6,"(0.13464777191820687,)"
0.6,"(-0.31761053592098887,)"
0.6,"(-0.050783923438264954,)"
0.6,"(-0.32809343795758994,)"
0.6,"(0.16035903709031493,)"
0.6,"(0.17476481734624483,)"
0.6,"(-0.061992132684664907,)"
0.6,"(0.0315498660577108,)"
0.6,"(-0.40654249860302066,)"
0.6,"(0.05554302302515238,)"
0.6,"(-0.4038177419967824,)"
0.6,"(-0.08300354774355001,)"
0.6,"(0.014657535753644264,)"
0.6,"(-0.41143023871243745,)"
0.6,"(0.11235954078728126,)"
0.6,"(0.3473265909690728,)"
0.6,"(-0.255995597944847,)"
0.6,"(-0.3636468332884056,)"
0.6,"(0.3897446991657296,)"
0.6,"(0.47436744873090153,)"
0.6,"(-0.2606139192013467,)"
0.6,"(-0.16979141757180344,)"
0.6,"(0.23766411623691827,)"
0.6,"(-0.30522917979562547,)"
0.6,"(-0.1919411321059464,)"
0.6,"(-0.24173726301294846,)"
0.6,"(-0.11753796772387892,)"
0.6,"(0.11140208831991584,)"
0.6,"(0.14590712523473598,)"
0.6,"(0.1451726327499375,)"
0.6,"(-0.4038757729056045,)"
0.6,"(-0.4783327185744383,)"
0.6,"(0.30524156692691107,)"
0.6,"(0.18946572833480022,)"
0.6,"(-0.15046407027844866,)"
0.6,"(-0.3020078601300572,)"
0.6,"(-0.2816088379668202,)"
0.6,"(-0.32405545112193496,)"
0.6,"(-0.3177518818309066,)"
0.6,"(0.37898398679073797,)"
0.6,"(0.4263385579503731,)"
0.6,"(-0.30536966008867067,)"
0.6,"(0.17300892496315878,)"
0.6,"(-0.07901825147194935,)"
0.6,"(-0.24326567007545905,)"
0.6,"(-0.3108075347386766,)"
0.6,"(-0.3806434042622813,)"
0.6,"(-0.3214039444056897,)"
0.6,"(-0.2895588898129357,)"
0.6,"(-0.4110895600028651,)"
0.6,"(-0.4113846718677617,)"
0.6,"(-0.193346518349099,)"
0.6,"(-0.32461696673419443,)"
0.6,"(-0.3430514484490116,)"
0.6,"(-0.4315366541738043,)"
0.6,"(-0.3896957661043281,)"
0.6,"(-0.22138522191901536,)"
0.6,"(-0.11923199239112302,)"
0.6,"(-0.44645232014925057,)"
0.6,"(-0.07869208999961985,)"
0.6,"(-0.05132358485884354,)"
0.6,"(-0.37000151663479053,)"
0.6,"(-0.41117598752570067,)"
0.6,"(-0.1068128968385282,)"
0.6,"(-0.3271008967574013,)"
0.6,"(0.251822471692143,)"
0.6,"(-0.32597540640503053,)"
0.6,"(0.10652902279343503,)"
0.6,"(-0.2478343746973729,)"
0.6,"(-0.3005833143221302,)"
0.6,"(-0.2930494148876877,)"
0.6,"(-0.18309604305903024,)"
0.6,"(-0.09132077239193213,)"
0.6,"(0.4464105338377219,)"
0.6,"(-0.46167364091471763,)"
0.6,"(-0.10579686011228728,)"
0.6,"(0.13973475005844316,)"
0.6,"(0.09909685168246724,)"
0.6,"(-0.059174265534692884,)"
0.6,"(-0.3236295362749327,)"
0.6,"(-0.4043404142671861,)"
0.6,"(-0.3091330092018063,)"
0.6,"(0.11583204747780282,)"
0.6,"(-0.2193934976683633,)"
0.6,"(-0.3031633788343935,)"
0.6,"(0.06755152310621092,)"
0.6,"(-0.4833823530858643,)"
0.6,"(-0.3114306068658084,)"
0.6,"(-0.19992913521126596,)"
0.6,"(0.15352109343074463,)"
0.6,"(-0.06970202528956902,)"
0.6,"(-0.29620243197439394,)"
0.6,"(-0.32279561229008186,)"
0.6,"(0.3934529088004142,)"
0.6,"(-0.41634952391751073,)"
0.6,"(-0.4104635357001918,)"
0.6,"(0.05712142229277194,)"
0.6,"(-0.2895818480890345,)"
0.6,"(0.40150725737931403,)"
0.6,"(-0.332584535045279,)"
0.6,"(0.007387453843347508,)"
0.6,"(-0.2715111911110708,)"
0.6,"(-0.14185971556776134,)"
0.6,"(0.10921893139222393,)"
0.6,"(-0.3029691973327031,)"
0.6,"(0.015106283783480463,)"
0.6,"(0.3233236068935977,)"
0.6,"(0.1866102986777667,)"
0.6,"(-0.3365422955823314,)"
0.6,"(-0.3292011235542261,)"
0.6,"(-0.3500855051005577,)"
0.6,"(-0.31681103721291726,)"
0.6,"(-0.4231160786459991,)"
0.6,"(-0.46585137752254163,)"
0.6,"(0.2936676751868442,)"
0.6,"(-0.31451412536362133,)"
0.6,"(0.3715512028537536,)"
0.6,"(0.06137958497761964,)"
0.6,"(-0.3017196721407404,)"
0.6,"(-0.040661203513132675,)"
0.6,"(0.3932392987149113,)"
0.6,"(-0.2020613883819084,)"
0.6,"(0.298358792394943,)"
0.6,"(-0.31165024099078253,)"
0.6,"(-0.4111265767239141,)"
0.6,"(-0.0732846472787435,)"
0.6,"(-0.22276529700102604,)"
0.6,"(-0.232610845449552,)"
0.6,"(-0.37511245234536733,)"
0.6,"(0.3222695165902825,)"
0.6,"(-0.2790943499710691,)"
0.6,"(-0.2991317091128736,)"
0.6,"(0.34632642121009577,)"
0.6,"(-0.18914972939432426,)"
0.6,"(-0.34602121332006375,)"
0.6,"(0.08753398360877192,)"
0.6,"(0.31526382535662845,)"
0.6,"(-0.20272679591735984,)"
0.6,"(0.03295117282634322,)"
0.6,"(-0.42513638013273336,)"
0.6,"(-0.23251654243160555,)"
0.6,"(-0.35684893683554036,)"
0.6,"(-0.46927569195438534,)"
0.6,"(0.4111861298513825,)"
0.6,"(-0.08130592140682955,)"
0.6,"(0.03554869091162077,)"
0.6,"(0.3587625697575043,)"
0.6,"(0.1160784590904425,)"
0.6,"(-0.36099396720420196,)"
0.6,"(0.21762560999576783,)"
0.6,"(-0.026172930891117906,)"
0.6,"(-0.36047645873221007,)"
0.6,"(-0.47310948611571096,)"
0.6,"(-0.11829961309372472,)"
0.6,"(-0.09127815512620557,)"
0.6,"(-0.16613450624983234,)"
0.6,"(0.06703993459426304,)"
0.6,"(-0.15303592468155594,)"
0.6,"(-0.07007693035164317,)"
0.6,"(0.19939323613217289,)"
0.6,"(-0.07761424467509545,)"
0.6,"(0.24170180323951151,)"
0.6,"(0.1689526004553059,)"
0.6,"(0.17916640301358938,)"
0.6,"(0.328163536565292,)"
0.6,"(0.3316696453977313,)"
0.6,"(0.236338142652556,)"
0.6,"(-0.15197827377158624,)"
0.6,"(-0.4962419513362208,)"
0.6,"(0.15113711733334395,)"
0.6,"(-0.45664137405083044,)"
0.6,"(-0.29555574819540403,)"
0.6,"(-0.0007084376311333479,)"
0.6,"(0.1596194804412039,)"
0.6,"(-0.13774139165726468,)"
0.6,"(-0.22643217651327827,)"
0.6,"(0.27911289544501416,)"
0.6,"(0.02535689193580833,)"
0.6,"(0.07807833543991465,)"
0.6,"(0.26205447933609105,)"
0.6,"(0.41118600754036994,)"
0.6,"(-0.2660742473563451,)"
0.6,"(-0.17802836182747445,)"
0.6,"(-0.2173988359376645,)"
0.6,"(-0.22299595219008414,)"
0.6,"(-0.31189503542616964,)"
0.6,"(-0.2424199641319939,)"
0.6,"(-0.1779602343230967,)"
0.6,"(-0.2668817163847592,)"
0.6,"(-0.22053872665677074,)"
0.6,"(0.23202266233734853,)"
0.6,"(-0.3678473234827417,)"
0.6,"(-0.002885072670800946,)"
0.6,"(-0.48154145583953856,)"
0.6,"(-0.3460942308579927,)"
0.6,"(-0.1447186668196115,)"
0.6,"(0.3611468359685947,)"
0.6,"(-0.36342709914992033,)"
0.6,"(-0.26591046135047525,)"
0.6,"(-0.4915804241572437,)"
0.6,"(0.40179452688306133,)"
0.6,"(-0.40150206288060486,)"
0.6,"(-0.35428530631475896,)"
0.6,"(0.06921008618525688,)"
0.6,"(-0.44190582217210594,)"
0.6,"(-0.4014343122575039,)"
0.6,"(0.15437884974051194,)"
0.6,"(-0.3937459761714824,)"
0.6,"(-0.3915158386254387,)"
0.6,"(0.294783609253593,)"
0.6,"(-0.39723565712881903,)"
0.6,"(-0.3017236917930967,)"
0.6,"(0.09764233997514586,)"
0.6,"(-0.10833671452663615,)"
0.6,"(0.19868710355250097,)"
0.6,"(0.2602423081707821,)"
0.6,"(-0.34710570801839025,)"
0.6,"(-0.3660775554357202,)"
0.6,"(-0.15260086178920174,)"
0.6,"(-0.2875253424081159,)"
0.6,"(0.3985873975946946,)"
0.6,"(-0.20369485218066516,)"
0.6,"(-0.40165844047724286,)"
0.6,"(-0.003172315524510126,)"
0.6,"(0.18743000189855846,)"
0.6,"(-0.23629789808696186,)"
0.6,"(-0.35715539879132036,)"
0.6,"(-0.4835026274650803,)"
0.6,"(-0.39427910120787274,)"
0.6,"(0.37790126441869,)"
0.6,"(-0.3048688618531538,)"
0.6,"(-0.0820896925594844,)"
0.6,"(0.4604510783042477,)"
0.6,"(0.08197434711814416,)"
0.6,"(-0.1949272054664457,)"
0.6,"(-0.3188711767886075,)"
0.6,"(-0.1498158868637207,)"
0.6,"(-0.38991552809979096,)"
0.6,"(0.16886161895566176,)"
0.6,"(0.2707628684655687,)"
0.6,"(-0.45201959867458474,)"
0.6,"(0.11097370768533407,)"
0.6,"(0.15977030093473527,)"
0.6,"(-0.4579192201409643,)"
0.6,"(-0.36463808503755873,)"
0.6,"(-0.3806017352202088,)"
0.6,"(0.07347526531901713,)"
0.6,"(0.29077919768962623,)"
0.6,"(-0.3562540588626126,)"
0.6,"(0.24786819404255872,)"
0.6,"(-0.34938740175569966,)"
0.6,"(-0.13120049944051654,)"
0.6,"(-0.40180028015087604,)"
0.6,"(-0.4159019421491603,)"
0.6,"(0.24255951296020328,)"
0.6,"(-0.3961241130344148,)"
0.6,"(-0.3087248939108555,)"
0.6,"(0.28788711406438394,)"
0.6,"(-0.38020216382335015,)"
0.6,"(0.3514218204487089,)"
0.6,"(-0.3052108796427315,)"
0.6,"(0.31335165948791616,)"
0.6,"(0.22552635896472692,)"
0.6,"(-0.41563228244270667,)"
0.6,"(-0.334887091684976,)"
0.6,"(-0.40140372619861153,)"
0.6,"(-0.03105617809298581,)"
0.6,"(-0.11714705189329401,)"
0.6,"(-0.1382028545359722,)"
0.6,"(0.31384076674426264,)"
0.6,"(-0.5953690885941468,)"
0.6,"(0.39158920797503566,)"
0.6,"(-0.05792749464412183,)"
0.6,"(-0.18512508303848055,)"
0.6,"(-0.2584643496629962,)"
0.6,"(-0.3647074068963508,)"
0.6,"(-0.3841882023719131,)"
0.6,"(-0.3535884080268774,)"
0.6,"(0.24523291333884498,)"
0.6,"(0.4239124536248243,)"
0.6,"(-0.39301733289507784,)"
0.6,"(-0.23190081326301876,)"
0.6,"(-0.2298365074616308,)"
0.6,"(-0.2791526336726747,)"
0.6,"(-0.16323140372152217,)"
0.6,"(-0.36507785246755176,)"
0.6,"(-0.3966197474908123,)"
0.6,"(-0.286208406655148,)"
0.6,"(-0.0428741653073522,)"
0.6,"(-0.05363780759333553,)"
0.6,"(-0.3916651941645473,)"
0.6,"(-0.4075079391371288,)"
0.6,"(-0.39785600920577985,)"
0.6,"(-0.3736908162284681,)"
0.6,"(-0.18943210004699604,)"
0.6,"(0.1156242811308119,)"
0.6,"(-0.5089831313154822,)"
0.6,"(-0.32588585267089115,)"
0.6,"(-0.5108421027852726,)"
0.6,"(-0.3899988766381796,)"
0.6,"(-0.27306024306538146,)"
0.6,"(0.178097370339577,)"
0.6,"(0.07686278728723807,)"
0.6,"(-0.07952864974446927,)"
0.6,"(-0.36538333022558345,)"
0.6,"(0.10416545686436136,)"
0.6,"(-0.40153080653784,)"
0.6,"(-0.3983701648458068,)"
0.6,"(-0.2676204936609399,)"
0.6,"(0.19696233743187197,)"
0.6,"(-0.18331820137876173,)"
0.6,"(-0.32552567081711825,)"
0.6,"(-0.4433267713098872,)"
0.6,"(0.3331732699060485,)"
0.6,"(-0.3504774804875438,)"
0.6,"(-0.376915603874526,)"
0.6,"(-0.18420620747823532,)"
0.6,"(0.12891571309241737,)"
0.6,"(0.008378406355932835,)"
0.6,"(-0.06581020779673379,)"
0.6,"(-0.40165846194716964,)"
0.6,"(-0.2236093162509204,)"
0.6,"(-0.3031805909158769,)"
0.6,"(0.23895540203014412,)"
0.6,"(-0.19564428906205392,)"
0.6,"(-0.2811879494600549,)"
0.6,"(-0.14832362894725915,)"
0.6,"(0.1076263847736114,)"
0.6,"(-0.36571405910601784,)"
0.6,"(-0.0721908620965818,)"
0.6,"(-0.32918677374983935,)"
0.6,"(-0.4248058644649069,)"
0.6,"(0.35207675577116626,)"
0.6,"(-0.39405651067201625,)"
0.6,"(0.32530852685889244,)"
0.6,"(-0.4014704082193294,)"
0.6,"(-0.36550841181251487,)"
0.6,"(0.253565736388324,)"
0.6,"(-0.14081409087853736,)"
0.6,"(-0.23668377973791793,)"
0.6,"(-0.2746025059586105,)"
0.6,"(-0.36885803922665356,)"
0.6,"(0.05630502530528968,)"
0.6,"(-0.4005788784506929,)"
0.6,"(-0.257921159359336,)"
0.6,"(-0.38941272973372604,)"
0.6,"(-0.34336218869533175,)"
0.6,"(-0.31111655894755075,)"
0.6,"(-0.34850936996165366,)"
0.6,"(-0.1581807914752024,)"
0.6,"(0.38357442533745223,)"
0.6,"(-0.40280375842040295,)"
0.6,"(-0.434372589535839,)"
0.6,"(-0.12677957808406295,)"
0.6,"(-0.30461423841348195,)"
0.6,"(0.40158808443243876,)"
0.6,"(0.3356717559729555,)"
0.6,"(-0.10459819675245022,)"
0.6,"(-0.3984344832827811,)"
0.6,"(-0.4186573962283589,)"
0.6,"(-0.3693805637048686,)"
0.6,"(-0.37715825445430273,)"
0.6,"(-0.45195734425617134,)"
0.6,"(-0.16274112922258333,)"
0.6,"(-0.06255795583911263,)"
0.6,"(-0.2666274470238431,)"
0.6,"(0.2255735327402569,)"
0.6,"(0.07804530712480925,)"
0.6,"(-0.45611416433596,)"
0.6,"(0.17963581126208525,)"
0.6,"(0.3229239266054942,)"
0.6,"(-0.11870323462838259,)"
0.6,"(-0.3522947726061698,)"
0.6,"(-0.36461685324151083,)"
0.6,"(-0.3836855344623088,)"
0.6,"(-0.38527794826794814,)"
0.6,"(-0.38094710006501115,)"
0.6,"(-0.4015723325461358,)"
0.6,"(-0.21632706611814798,)"
0.6,"(0.2194038753579659,)"
0.6,"(-0.3486207337015043,)"
0.6,"(-0.2570143363212189,)"
0.6,"(-0.14483854727456505,)"
0.6,"(0.3891601213197471,)"
0.6,"(-0.15616288220690888,)"
0.6,"(-0.38737247409933123,)"
0.6,"(-0.36434003817074506,)"
0.6,"(-0.07367266921151769,)"
0.6,"(-0.3241677102147297,)"
0.6,"(-0.4369061451403632,)"
0.6,"(-0.35303103450751455,)"
0.6,"(-0.49710162366799393,)"
0.6,"(-0.2864764997105599,)"
0.6,"(-0.37670469574764065,)"
0.6,"(-0.017463820681115606,)"
0.6,"(-0.3541674889654467,)"
0.6,"(-0.13375066884458825,)"
0.6,"(-0.0019154974266338345,)"
0.6,"(-0.40141022321344777,)"
0.6,"(0.3940771093247247,)"
0.6,"(-0.17940851068848762,)"
0.6,"(-0.40538225922491977,)"
0.6,"(0.186646258560187,)"
0.6,"(0.3957929386799923,)"
0.6,"(0.08049093592172121,)"
0.6,"(-0.18484827648630897,)"
0.6,"(-0.46298605532744386,)"
0.6,"(-0.32356448542442307,)"
0.6,"(-0.3646524152331131,)"
0.6,"(-0.38939825110481474,)"
0.6,"(-0.39133098799299154,)"
0.6,"(-0.22482805732952607,)"
0.6,"(-0.37072683266658135,)"
0.6,"(0.18907686438165264,)"
0.6,"(-0.28800363244115157,)"
0.6,"(-0.39402174018258307,)"
0.6,"(0.39922643112425427,)"
0.6,"(-0.3924997624215804,)"
0.6,"(0.1860456335084908,)"
0.6,"(0.33117615891686186,)"
0.6,"(0.4129643892512386,)"
0.6,"(-0.32681653738494265,)"
0.6,"(0.04805441814016478,)"
0.6,"(0.10954807302394942,)"
