corruption_levels,cross_margin
0.5,"(5.735004319713091,)"
0.5,"(-5.740919931817376,)"
0.5,"(5.732871297870988,)"
0.5,"(-5.723258325888326,)"
0.5,"(5.7457154943535835,)"
0.5,"(5.735214513272272,)"
0.5,"(-5.7382059556247835,)"
0.5,"(-5.738485952439993,)"
0.5,"(5.719348854150964,)"
0.5,"(5.740425341000975,)"
0.5,"(-5.733562729278123,)"
0.5,"(-5.752140792407529,)"
0.5,"(5.746605906933107,)"
0.5,"(-5.728900992978894,)"
0.5,"(-5.73135591687244,)"
0.5,"(-5.742553271311869,)"
0.5,"(5.731542707873992,)"
0.5,"(-5.752304635173613,)"
0.5,"(-5.752634542444068,)"
0.5,"(-5.669899334773416,)"
0.5,"(5.741586256356985,)"
0.5,"(5.743100511834514,)"
0.5,"(5.758772080814464,)"
0.5,"(-5.716772670073688,)"
0.5,"(5.744295404931541,)"
0.5,"(-5.7231654526394395,)"
0.5,"(5.728374037443792,)"
0.5,"(-5.459053005367519,)"
0.5,"(-5.751407904538367,)"
0.5,"(-5.746046195762147,)"
0.5,"(5.730085529303735,)"
0.5,"(-5.749806727920985,)"
0.5,"(-5.752443535855055,)"
0.5,"(-5.751392845595236,)"
0.5,"(-5.745783713885706,)"
0.5,"(-5.751636791977087,)"
0.5,"(5.750789888369301,)"
0.5,"(-5.731691825697954,)"
0.5,"(-5.6941159775219745,)"
0.5,"(-5.63479725639247,)"
0.5,"(5.704341163570932,)"
0.5,"(5.74349020561274,)"
0.5,"(5.780582096409752,)"
0.5,"(-5.751476451767688,)"
0.5,"(-5.748806366645623,)"
0.5,"(5.749585112790215,)"
0.5,"(5.720924585165816,)"
0.5,"(5.74608000340432,)"
0.5,"(5.7444557121659265,)"
0.5,"(5.702209369336846,)"
0.5,"(-5.737510370036668,)"
0.5,"(5.737514554149548,)"
0.5,"(5.731661842135662,)"
0.5,"(-5.742842196586431,)"
0.5,"(-5.746758116215019,)"
0.5,"(-5.74273446281591,)"
0.5,"(-5.702781471599473,)"
0.5,"(5.748600368322081,)"
0.5,"(5.7484351284363004,)"
0.5,"(-5.763369912888064,)"
0.5,"(5.733050405522103,)"
0.5,"(5.750682431105907,)"
0.5,"(5.798447109147942,)"
0.5,"(5.736294202512335,)"
0.5,"(5.727943736961603,)"
0.5,"(5.73272329128997,)"
0.5,"(5.744169265186187,)"
0.5,"(-5.570872031815428,)"
0.5,"(-5.749374037918797,)"
0.5,"(5.753935729882316,)"
0.5,"(5.7460236621114955,)"
0.5,"(-5.749291929014825,)"
0.5,"(-5.747963359860758,)"
0.5,"(5.736811264801926,)"
0.5,"(5.717996643192844,)"
0.5,"(-5.747390302700958,)"
0.5,"(-5.742138171804129,)"
0.5,"(-5.7431465252350105,)"
0.5,"(-5.721292744543051,)"
0.5,"(-5.7427846491897725,)"
0.5,"(5.735591525667165,)"
0.5,"(5.72773457043307,)"
0.5,"(-5.751257785554945,)"
0.5,"(5.727411510070732,)"
0.5,"(-5.662016530703231,)"
0.5,"(5.747683869578918,)"
0.5,"(5.744501930373451,)"
0.5,"(-5.413112069848736,)"
0.5,"(-5.718230851536098,)"
0.5,"(5.744638147001918,)"
0.5,"(5.7336136684347005,)"
0.5,"(5.72372602043391,)"
0.5,"(-5.746916312211682,)"
0.5,"(5.728846766191782,)"
0.5,"(-5.728299761740591,)"
0.5,"(-5.742258035566206,)"
0.5,"(5.718950155495148,)"
0.5,"(-5.736152506662257,)"
0.5,"(5.73077941962858,)"
0.5,"(-5.730367274322266,)"
0.5,"(-5.752764401352466,)"
0.5,"(5.72277961138446,)"
0.5,"(5.735525624950092,)"
0.5,"(5.738887995661327,)"
0.5,"(5.747970427293577,)"
0.5,"(-5.743708871518897,)"
0.5,"(5.750664333830339,)"
0.5,"(-5.7239486460289735,)"
0.5,"(-5.752266035807845,)"
0.5,"(5.730684052581219,)"
0.5,"(5.747460414177295,)"
0.5,"(5.751926001771502,)"
0.5,"(5.733431562386544,)"
0.5,"(-5.74663377309856,)"
0.5,"(-5.724119500771434,)"
0.5,"(5.731229831792171,)"
0.5,"(-5.744917070250519,)"
0.5,"(-5.725386540214366,)"
0.5,"(5.730809916913386,)"
0.5,"(-5.75399047411079,)"
0.5,"(-5.726640651221116,)"
0.5,"(5.7486163237506185,)"
0.5,"(-5.751892187312645,)"
0.5,"(5.763558493582504,)"
0.5,"(-5.7303918949666635,)"
0.5,"(5.75052987588847,)"
0.5,"(-5.722671714517053,)"
0.5,"(-5.752758500370279,)"
0.5,"(5.74146640689129,)"
0.5,"(-5.740107155618993,)"
0.5,"(-5.522330188180245,)"
0.5,"(5.732530563786819,)"
0.5,"(-5.730801369523352,)"
0.5,"(-5.751593862513925,)"
0.5,"(-5.750772231621883,)"
0.5,"(5.740529455407003,)"
0.5,"(-5.744590310151947,)"
0.5,"(-5.751112408754295,)"
0.5,"(-5.745054131472028,)"
0.5,"(-5.742028714457188,)"
0.5,"(-5.749673929164301,)"
0.5,"(-5.746967057837372,)"
0.6,"(0.345158956253634,)"
0.6,"(-0.3008590608206616,)"
0.6,"(0.38601096134374957,)"
0.6,"(0.2012662665369069,)"
0.6,"(-0.13711358307317914,)"
0.6,"(0.15736011536904004,)"
0.6,"(-0.441786804563238,)"
0.6,"(0.021833705092910636,)"
0.6,"(0.4249400255083196,)"
0.6,"(0.20316551377019865,)"
0.6,"(-0.4939531410708629,)"
0.6,"(-0.49329125590158623,)"
0.6,"(-0.4799759475609693,)"
0.6,"(-0.39170205010099046,)"
0.6,"(-0.48646703893780824,)"
0.6,"(-0.394156938119171,)"
0.6,"(-0.2637655474126043,)"
0.6,"(-0.24451188642078237,)"
0.6,"(-0.45467385995094717,)"
0.6,"(0.15435688007416348,)"
0.6,"(-0.1326692578869367,)"
0.6,"(-0.4937906115542306,)"
0.6,"(-0.5013705271570738,)"
0.6,"(0.12077607219939498,)"
0.6,"(-0.3661680540836544,)"
0.6,"(-0.32628739737651197,)"
0.6,"(0.24047294367306613,)"
0.6,"(0.1877052122970876,)"
0.6,"(0.3632559520187203,)"
0.6,"(-0.4629856712223231,)"
0.6,"(-0.4488817183065112,)"
0.6,"(0.4297367867669637,)"
0.6,"(0.1997090669776216,)"
0.6,"(-0.3358754766970253,)"
0.6,"(-0.4522581017797794,)"
0.6,"(0.28887126365525784,)"
0.6,"(0.32388089704215384,)"
0.6,"(0.13023990333471133,)"
0.6,"(0.06519766714643241,)"
0.6,"(-0.4988472754239225,)"
0.6,"(-0.443738719056239,)"
0.6,"(-0.33403118864132136,)"
0.6,"(0.1640280775776287,)"
0.6,"(-0.56169560398769,)"
0.6,"(-0.13140623044601296,)"
0.6,"(0.48351356037154475,)"
0.6,"(-0.48715436948578883,)"
0.6,"(-0.4526208428245303,)"
0.6,"(-0.4342738632011511,)"
0.6,"(0.1282840345519392,)"
0.6,"(0.3006526488724858,)"
0.6,"(0.47984610912174475,)"
0.6,"(-0.4638857524325767,)"
0.6,"(-0.4394108065393217,)"
0.6,"(-0.525045506214876,)"
0.6,"(0.38895448940367455,)"
0.6,"(-0.09806156675761848,)"
0.6,"(-0.49434846574082614,)"
0.6,"(-0.5094344293428356,)"
0.6,"(-0.48365443328208657,)"
0.6,"(-0.506094068777739,)"
0.6,"(-0.25551239949152627,)"
0.6,"(-0.4345186474951444,)"
0.6,"(-0.46849824713317,)"
0.6,"(-0.3737480264714354,)"
0.6,"(-0.4923648395439115,)"
0.6,"(-0.4406365047850699,)"
0.6,"(0.41173602114330055,)"
0.6,"(0.02063369247066473,)"
0.6,"(0.31633669661183567,)"
0.6,"(-0.4944634067301888,)"
0.6,"(0.4349521186380822,)"
0.6,"(0.4911135931525287,)"
0.6,"(-0.19982013976330035,)"
0.6,"(0.3244695175001687,)"
0.6,"(-0.4659079611174228,)"
0.6,"(-0.49343375631305986,)"
0.6,"(0.30307655759399277,)"
0.6,"(-0.404216268074264,)"
0.6,"(0.3577167873936062,)"
0.6,"(0.3920147127672432,)"
0.6,"(-0.5572515362930825,)"
0.6,"(-0.47003452690129743,)"
0.6,"(-0.4878897166211711,)"
0.6,"(-0.05924148940405392,)"
0.6,"(-0.4924300495003333,)"
0.6,"(-0.4946007237901638,)"
0.6,"(-0.43733089773826744,)"
0.6,"(-0.4941165057321497,)"
0.6,"(-0.5254057580183137,)"
0.6,"(0.23272726612683223,)"
0.6,"(-0.19293492589266256,)"
0.6,"(-0.4348342609480566,)"
0.6,"(-0.1369428086250876,)"
0.6,"(0.3833635508334165,)"
0.6,"(-0.49409128303690353,)"
0.6,"(-0.11427750658212835,)"
0.6,"(-0.0776911726123702,)"
0.6,"(0.29100595119375405,)"
0.6,"(0.4962279169474213,)"
0.6,"(0.23962482751124128,)"
0.6,"(0.31529083106270434,)"
0.6,"(-0.3810070664725293,)"
0.6,"(0.07533867009886686,)"
0.6,"(-0.49096795630778567,)"
0.6,"(-0.5520917585912981,)"
0.6,"(-0.3395995008093807,)"
0.6,"(-0.40462034743312364,)"
0.6,"(-0.015967111188909294,)"
0.6,"(0.39858212926608205,)"
0.6,"(-0.4995650779302847,)"
0.6,"(0.08064877532791798,)"
0.6,"(-0.49190273309859284,)"
0.6,"(-0.5206284933522302,)"
0.6,"(0.06894451975731145,)"
0.6,"(0.1160970800983461,)"
0.6,"(-0.10612796426187986,)"
0.6,"(-0.48917730722726027,)"
0.6,"(-0.33847236239364265,)"
0.6,"(-0.47687783839177766,)"
0.6,"(-0.3076734018717685,)"
0.6,"(-0.5011393443460863,)"
0.6,"(-0.48359661126762993,)"
0.6,"(0.17953793813519198,)"
0.6,"(0.24905493572229634,)"
0.6,"(-0.4945479913972834,)"
0.6,"(-0.42290213614207545,)"
0.6,"(-0.49040258270574666,)"
0.6,"(-0.2296645038665517,)"
0.6,"(-0.09347518887791949,)"
0.6,"(-0.360402060769719,)"
0.6,"(-0.2642465931462259,)"
0.6,"(-0.47506747128017884,)"
0.6,"(-0.27208779103133285,)"
0.6,"(-0.1655960493040054,)"
0.6,"(-0.009185120078110124,)"
0.6,"(-0.48016617718424925,)"
0.6,"(0.13439895441519933,)"
0.6,"(-0.31345445180168635,)"
0.6,"(-0.2328022011073287,)"
0.6,"(0.23831900432063924,)"
0.6,"(0.4895758019226368,)"
0.6,"(0.44318270307537133,)"
0.6,"(-0.41513093945867224,)"
0.6,"(0.3518521260148777,)"
0.6,"(0.14246670335072686,)"
0.6,"(-0.4886883784104189,)"
0.6,"(0.4854936981420887,)"
0.6,"(0.47278706947720994,)"
0.6,"(0.12070030405390246,)"
0.6,"(0.32745258171156627,)"
0.6,"(-0.3670758427042176,)"
0.6,"(-0.4943471236540206,)"
0.6,"(0.49466345837682824,)"
0.6,"(-0.4697592992888088,)"
0.6,"(-0.5048398936895762,)"
0.6,"(-0.5485409918972586,)"
0.6,"(0.5282282710804439,)"
0.6,"(-0.4860919093897121,)"
0.6,"(0.34544970446737855,)"
0.6,"(-0.1216156494185154,)"
0.6,"(-0.44351028215988886,)"
0.6,"(-0.45572822767491233,)"
0.6,"(-0.02874139479953406,)"
0.6,"(-0.5014314140679608,)"
0.6,"(-0.3863358241206789,)"
0.6,"(-0.4785473582500026,)"
0.6,"(-0.49528487697154966,)"
0.6,"(-0.13732262481935018,)"
0.6,"(-0.4811441685427999,)"
0.6,"(0.36653173295012903,)"
0.6,"(0.37629826507313496,)"
0.6,"(-0.3564632586492043,)"
0.6,"(0.22141176967352383,)"
0.6,"(-0.4514041540512336,)"
0.6,"(0.13522348322415684,)"
0.6,"(0.028587666251873478,)"
0.6,"(0.18339278714742502,)"
0.6,"(-0.49382403597077407,)"
0.6,"(-0.32225255781512635,)"
0.6,"(0.028483671520108715,)"
0.6,"(0.47569869155549915,)"
0.6,"(-0.46228371288425,)"
0.6,"(-0.40006905675378535,)"
0.6,"(-0.4229910501510758,)"
0.6,"(0.18464167439582466,)"
0.6,"(-0.47037222128447614,)"
0.6,"(-0.4902303698865377,)"
0.6,"(-0.4337457617130535,)"
0.6,"(-0.44306539874316453,)"
0.6,"(-0.00940023658622716,)"
0.6,"(-0.4555714988556628,)"
0.6,"(-0.39934665432320765,)"
0.6,"(-0.30714558761891936,)"
0.6,"(-0.4462422366237598,)"
0.6,"(0.38515848451924467,)"
0.6,"(-0.5008188671152742,)"
0.6,"(-0.15466956888215608,)"
0.6,"(-0.29333372521529316,)"
0.6,"(-0.23632564479572146,)"
0.6,"(-0.4774980955793401,)"
0.6,"(-0.38809850575704086,)"
0.6,"(-0.4890999532280805,)"
0.6,"(-0.49483079957608717,)"
0.6,"(-0.09916719355417243,)"
0.6,"(-0.5082173938130886,)"
0.6,"(0.4703528123846658,)"
0.6,"(-0.05794413786659214,)"
0.6,"(-0.5029633057618388,)"
0.6,"(-0.29292878523627747,)"
0.6,"(-0.33084856748317004,)"
0.6,"(-0.48487279518583876,)"
0.6,"(0.4642029603838904,)"
0.6,"(0.48319966891429567,)"
0.6,"(-0.07967176215325902,)"
0.6,"(-0.4860617119233475,)"
0.6,"(-0.08874281157288721,)"
0.6,"(-0.48524057859789493,)"
0.6,"(-0.4889615668746796,)"
0.6,"(-0.45918922531510353,)"
0.6,"(-0.31824209340164744,)"
0.6,"(-0.47721693818281896,)"
0.6,"(-0.5085033559300949,)"
0.6,"(-0.4382525228541087,)"
0.6,"(-0.4962035009741981,)"
0.6,"(0.1614880325331212,)"
0.6,"(-0.4938056873916956,)"
0.6,"(-0.44629980451756107,)"
0.6,"(0.012127318355872411,)"
0.6,"(-0.46225882026123044,)"
0.6,"(-0.37745876223582175,)"
0.6,"(-0.1432897496666653,)"
0.6,"(-0.4926562035015616,)"
0.6,"(0.07178877912888504,)"
0.6,"(-0.40699496373851635,)"
0.6,"(0.2986749814424453,)"
0.6,"(-0.4718793803834178,)"
0.6,"(-0.07786830286911366,)"
0.6,"(-0.49285409453441603,)"
0.6,"(-0.4952311163238039,)"
0.6,"(-0.49249696711437946,)"
0.6,"(-0.15417724591030135,)"
0.6,"(-0.4718695374327361,)"
0.6,"(-0.5110067491058531,)"
0.6,"(0.20817675585751988,)"
0.6,"(-0.5320108366452284,)"
0.6,"(-0.5497150206502129,)"
0.6,"(-0.2526912841152582,)"
0.6,"(0.47551877537923176,)"
0.6,"(0.1927605342162613,)"
0.6,"(-0.4851648302726012,)"
0.6,"(-0.49461903294907666,)"
0.6,"(-0.013134526397652502,)"
0.6,"(-0.24854321812232003,)"
0.6,"(-0.49377092765824115,)"
0.6,"(0.2488963040716701,)"
0.6,"(-0.13905642071686838,)"
0.6,"(0.2616818482690751,)"
0.6,"(0.45888409405102926,)"
0.6,"(0.23084518094723006,)"
0.6,"(-0.15178888276731523,)"
0.6,"(0.3831803560001701,)"
0.6,"(0.04708915302248062,)"
0.6,"(-0.41907186427419996,)"
0.6,"(0.1878158784073121,)"
0.6,"(-0.4816668688891234,)"
0.6,"(-0.16981550770260223,)"
0.6,"(-0.4916953699777078,)"
0.6,"(-0.39570998598299,)"
0.6,"(-0.4972650959764074,)"
0.6,"(0.5096937657646383,)"
0.6,"(-0.4670712834623869,)"
0.6,"(0.021067372572666807,)"
0.6,"(-0.493376254582186,)"
0.6,"(0.20768947191830303,)"
0.6,"(0.42239493512847204,)"
0.6,"(0.45373384148661244,)"
0.6,"(0.46852736862496486,)"
0.6,"(-0.005524167536112774,)"
0.6,"(0.16990620594806424,)"
0.6,"(-0.24637696356794833,)"
0.6,"(-0.4958867940182728,)"
0.6,"(-0.48737088738026124,)"
0.6,"(0.1837032079780498,)"
0.6,"(-0.39253885071073535,)"
0.6,"(-0.345948471009727,)"
0.6,"(0.27209783117335945,)"
0.6,"(-0.49206337422817537,)"
0.6,"(0.4889429608686579,)"
0.6,"(-0.32952541275244285,)"
0.6,"(-0.10980705908703303,)"
0.6,"(-0.4688697912869017,)"
0.6,"(0.11472101780147305,)"
0.6,"(-0.4180845045261524,)"
0.6,"(0.2967612498398248,)"
0.6,"(0.11553520178539364,)"
0.6,"(0.07544136840200527,)"
0.6,"(0.12135512072359902,)"
0.6,"(0.47445342685314484,)"
0.6,"(0.025754471578337764,)"
0.6,"(0.16952348679653717,)"
0.6,"(-0.23717335630561637,)"
0.6,"(-0.14582030278749541,)"
0.6,"(0.14037080957204537,)"
0.6,"(-0.4042282015514461,)"
0.6,"(-0.49450262623489977,)"
0.6,"(-0.4611180817345965,)"
0.6,"(0.08716057833539323,)"
0.6,"(-0.4831161036667394,)"
0.6,"(-0.47230466501890916,)"
0.6,"(-0.4778160427890492,)"
0.6,"(-0.45401871756766354,)"
0.6,"(0.26782099703979806,)"
0.6,"(-0.3631042218870359,)"
0.6,"(-0.32731906286304857,)"
0.6,"(0.501170254035234,)"
0.6,"(-0.0004349469720008677,)"
0.6,"(0.21462233453929178,)"
0.6,"(0.21820059244916304,)"
0.6,"(-0.4774242577533012,)"
0.6,"(-0.00542992627199722,)"
0.6,"(-0.4921032104240389,)"
0.6,"(-0.4865831999227401,)"
0.6,"(0.12290532033005339,)"
0.6,"(-0.4681310614137266,)"
0.6,"(-0.4892927766081491,)"
0.6,"(-0.49524452150251475,)"
0.6,"(-0.419968554041217,)"
0.6,"(-0.5324198125107613,)"
0.6,"(-0.25864444330325365,)"
0.6,"(-0.5323323893939739,)"
0.6,"(-0.4433182403157897,)"
0.6,"(-0.4953980639140977,)"
0.6,"(-0.2756696649024119,)"
0.6,"(0.32896452710077284,)"
0.6,"(0.45546500825750047,)"
0.6,"(0.24668604015030773,)"
0.6,"(-0.4717664841571717,)"
0.6,"(-0.4696149126564087,)"
0.6,"(-0.49540458501010276,)"
0.6,"(0.2136436172873062,)"
0.6,"(-0.49502098110677056,)"
0.6,"(-0.16659050672518827,)"
0.6,"(-0.5021019134584696,)"
0.6,"(-0.49505379310617115,)"
0.6,"(0.4830197153547858,)"
0.6,"(-0.4940288378503713,)"
0.6,"(0.4897173056785965,)"
0.6,"(-0.3117047685419514,)"
0.6,"(0.10682520230109067,)"
0.6,"(0.2911728806819712,)"
0.6,"(-0.49066546621893103,)"
0.6,"(0.15042342098401462,)"
0.6,"(0.4179007056260975,)"
0.6,"(0.4826159097855045,)"
0.6,"(-0.05329977844948587,)"
0.6,"(-0.49190862058805856,)"
0.6,"(-0.08216107585164492,)"
0.6,"(-0.5025356798697611,)"
0.6,"(0.1679412523635376,)"
0.6,"(-0.4743582608255874,)"
0.6,"(-0.49420853607357734,)"
0.6,"(-0.4775865506791072,)"
0.6,"(-0.39796220611105265,)"
0.6,"(-0.4953981395050564,)"
0.6,"(0.44236288656655337,)"
0.6,"(0.16994183282553277,)"
0.6,"(-0.488937749876313,)"
0.6,"(-0.5294717030562577,)"
0.6,"(0.19204741352912702,)"
0.6,"(-0.48424974137579435,)"
0.6,"(-0.021921782283015615,)"
0.6,"(-0.1194481047992056,)"
0.6,"(0.18057547847570363,)"
0.6,"(-0.13205667315122668,)"
0.6,"(-0.493659032254441,)"
0.6,"(0.3290502278880661,)"
0.6,"(0.45990584424555636,)"
0.6,"(-0.494595992010577,)"
0.6,"(0.03636847806300255,)"
0.6,"(0.4905810588988284,)"
0.6,"(-0.4503402186741123,)"
0.6,"(-0.4439239895966877,)"
0.6,"(-0.3476413116384584,)"
0.6,"(-0.1127629583929732,)"
0.6,"(0.1617464456165695,)"
0.6,"(-0.492490831975935,)"
0.6,"(-0.29047359425821545,)"
0.6,"(0.37451584350224243,)"
0.6,"(-0.49833645144874206,)"
0.6,"(-0.4929637558220147,)"
0.6,"(-0.5333631063566154,)"
0.6,"(0.11196019166427933,)"
0.6,"(-0.43086287805961654,)"
0.6,"(0.1364462211448872,)"
0.6,"(-0.48263878690751766,)"
0.6,"(0.22890748582050932,)"
0.6,"(0.2529348931079745,)"
0.6,"(0.08132525438951499,)"
0.6,"(0.4880142880443274,)"
0.6,"(-0.3661451468056214,)"
0.6,"(-0.46352735799613953,)"
0.6,"(-0.4519250391992057,)"
0.6,"(-0.44249527887575646,)"
0.6,"(-0.22570659660835513,)"
0.6,"(-0.4669828777183193,)"
0.6,"(0.21044759943046581,)"
0.6,"(-0.4666743486675217,)"
0.6,"(-0.06379443651807269,)"
0.6,"(-0.34922260691858825,)"
0.6,"(-0.4731955506573263,)"
0.6,"(0.23110786420148405,)"
0.6,"(-0.4135660594135363,)"
0.6,"(-0.4410391318262215,)"
0.6,"(0.022341338945021376,)"
0.6,"(0.44630727934877856,)"
0.6,"(0.36066634157182137,)"
0.6,"(-0.3572262640780328,)"
0.6,"(-0.025989890529090995,)"
0.6,"(-0.3398784629549439,)"
0.6,"(-0.3244524069308711,)"
0.6,"(-0.22484637619108475,)"
0.6,"(-0.24086759814855174,)"
0.6,"(-0.48093981718410306,)"
0.6,"(-0.4335535433480983,)"
0.6,"(0.16324325391487393,)"
0.6,"(-0.19759487032931808,)"
0.6,"(0.3217918324496839,)"
0.6,"(-0.3283974020078158,)"
0.6,"(-0.20610485574548315,)"
0.6,"(-0.43821760357648704,)"
0.6,"(-0.2747264529233995,)"
0.6,"(-0.45293122662704,)"
0.6,"(-0.4915723168445569,)"
0.6,"(-0.483456672444411,)"
0.6,"(0.3428590801749983,)"
0.6,"(-0.4780116683298798,)"
0.6,"(0.42527891218011343,)"
0.6,"(-0.4826309539523279,)"
0.6,"(0.43594587944934016,)"
0.6,"(-0.21008547380019246,)"
0.6,"(0.2748009711792179,)"
0.6,"(0.3358478649252199,)"
0.6,"(-0.4819715627678556,)"
0.6,"(-0.45249166404187374,)"
0.6,"(-0.4955210327326852,)"
0.6,"(-0.020646555558001586,)"
0.6,"(0.16990825972210385,)"
0.6,"(-0.497019979974293,)"
0.6,"(-0.23672744066257953,)"
0.6,"(-0.48404104264039877,)"
0.6,"(-0.4152951903053755,)"
0.6,"(-0.32617320112582054,)"
0.6,"(-0.2706255385815442,)"
0.6,"(0.3401697688502026,)"
0.6,"(-0.3145908451244815,)"
0.6,"(0.40992429819205534,)"
0.6,"(-0.44618562615814017,)"
0.6,"(-0.4389289804370488,)"
0.6,"(-0.29540103294557596,)"
0.6,"(-0.049578746285206,)"
0.6,"(0.22792864953720776,)"
0.6,"(-0.2340174208183503,)"
0.6,"(-0.14045350907170984,)"
0.6,"(0.23743276780014408,)"
0.6,"(0.45095195561208945,)"
0.6,"(-0.4771867125939621,)"
0.6,"(0.47952317584891646,)"
0.6,"(-0.009124732788810359,)"
0.6,"(-0.06084748942540004,)"
0.6,"(-0.3800703879204418,)"
0.6,"(-0.3291052683808747,)"
0.6,"(0.3907382132008299,)"
0.6,"(-0.3113153641980034,)"
0.6,"(-0.45625485671297134,)"
0.6,"(-0.46541147142593525,)"
0.6,"(-0.17320697338922145,)"
0.6,"(-0.25266955048936995,)"
0.6,"(-0.05381509093764998,)"
0.6,"(-0.49592004533298956,)"
0.6,"(-0.3972715022933093,)"
0.6,"(-0.46194127099541404,)"
0.6,"(-0.4273653464797255,)"
0.6,"(0.19529940005862131,)"
0.6,"(-0.4026146082262133,)"
0.6,"(-0.45231063380337816,)"
0.6,"(0.27111748477605463,)"
0.6,"(0.13690540317548042,)"
0.6,"(-0.33503289264193964,)"
0.6,"(0.3763022300503969,)"
0.6,"(-0.48294543236483894,)"
0.6,"(-0.40287731534899013,)"
0.6,"(-0.46986220368072673,)"
0.6,"(-0.41847263833480525,)"
0.6,"(-0.41949933618000507,)"
0.6,"(-0.3794211174282501,)"
0.6,"(-0.35656318937491266,)"
0.6,"(-0.3047020444121848,)"
0.6,"(-0.47102588451037314,)"
0.6,"(0.23322031302603177,)"
0.6,"(-0.43125415085220414,)"
0.6,"(-0.45995770018613785,)"
0.6,"(-0.30868034805318706,)"
0.6,"(-0.4136241847036622,)"
0.6,"(-0.12520840147694515,)"
0.6,"(0.4782679790176216,)"
0.6,"(-0.2512260020548224,)"
0.6,"(-0.4443882716846838,)"
0.6,"(-0.4864316872625029,)"
0.6,"(-0.49163305126244494,)"
0.6,"(-0.4707494847056133,)"
0.6,"(-0.43835527358985454,)"
0.6,"(-0.23406022485951794,)"
0.6,"(-0.22910483152308395,)"
0.6,"(0.46817574563412195,)"
0.6,"(0.42810197047803966,)"
0.6,"(0.363902274546051,)"
0.6,"(0.38716009669313867,)"
0.6,"(-0.4922201877184345,)"
0.6,"(-0.47824971556227175,)"
0.6,"(-0.35169773974094337,)"
0.6,"(0.45463715908371927,)"
0.6,"(-0.4436690276277796,)"
0.6,"(-0.26071944618057696,)"
0.6,"(-0.40103566993407236,)"
0.6,"(0.4046129518790417,)"
0.6,"(0.4748458390353923,)"
0.6,"(-0.041493756163877654,)"
0.6,"(-0.3302360911597314,)"
0.6,"(-0.3670399869194018,)"
0.6,"(-0.3009758296771601,)"
0.6,"(-0.34714282782212236,)"
0.6,"(-0.09157115997341114,)"
0.6,"(-0.4493677898519171,)"
0.6,"(-0.4778006092764509,)"
0.6,"(0.41375508849262643,)"
0.6,"(-0.24436040514743312,)"
0.6,"(-0.34688063833842353,)"
0.6,"(-0.4889949152579107,)"
0.6,"(-0.41459558302361155,)"
0.6,"(-0.4861623224014034,)"
0.6,"(-0.18439705494302006,)"
0.6,"(-0.08011898988636015,)"
0.6,"(-0.021274038994725915,)"
0.6,"(-0.08931400673544194,)"
0.6,"(-0.4393944559302796,)"
0.6,"(-0.45668244293853655,)"
0.6,"(-0.3187411985518224,)"
0.6,"(-0.20340031258863536,)"
0.6,"(-0.3595731526524301,)"
0.6,"(0.3175169614009886,)"
0.6,"(-0.4652902694581091,)"
0.6,"(0.3235829099927974,)"
0.6,"(-0.3999632962460031,)"
0.6,"(-0.3630643358450292,)"
0.6,"(-0.4231837133632182,)"
0.6,"(-0.4253201035455995,)"
0.6,"(0.44382598288538655,)"
0.6,"(-0.44179264258578416,)"
0.6,"(-0.44022770534440514,)"
0.6,"(0.13331612696134412,)"
0.6,"(0.2125079308613496,)"
0.6,"(-0.2929055354191319,)"
0.6,"(-0.2434411907155347,)"
0.6,"(-0.34360958418206383,)"
0.6,"(0.20387880839218633,)"
0.6,"(-0.38836449451797234,)"
0.6,"(-0.37201471506747247,)"
0.6,"(0.4262674709477151,)"
0.6,"(0.2572747836438382,)"
0.6,"(-0.46608535120836364,)"
0.6,"(-0.24242262640641005,)"
0.6,"(-0.37317972754332085,)"
0.6,"(-0.4780455930286864,)"
0.6,"(-0.3369341578885787,)"
0.6,"(0.33244438483980726,)"
0.6,"(-0.48721784522821854,)"
0.6,"(-0.027390520748159054,)"
0.6,"(0.3077382163489651,)"
0.6,"(-0.2072518782135797,)"
0.6,"(-0.41932207301936,)"
0.6,"(0.37053994122377193,)"
0.6,"(0.4464909414745382,)"
0.6,"(-0.22676672393538608,)"
0.6,"(-0.246094148070894,)"
0.6,"(-0.4263282576651591,)"
0.6,"(0.011905238339032918,)"
0.6,"(-0.4126316489656463,)"
0.6,"(0.4702746245458643,)"
0.6,"(-0.36237064932571994,)"
0.6,"(0.2624688460927764,)"
0.6,"(-0.298535142766307,)"
0.6,"(0.2309319861644327,)"
0.6,"(-0.3532053069386675,)"
0.6,"(0.1544875799530599,)"
0.6,"(0.47760595103406245,)"
0.6,"(0.4794087652165562,)"
0.6,"(-0.07304078080158119,)"
0.6,"(-0.47780070193263097,)"
0.6,"(0.46402812273384336,)"
0.6,"(0.39757302557924407,)"
0.6,"(-0.28959319814815565,)"
0.6,"(0.2736620191653835,)"
0.6,"(-0.07868201622701476,)"
0.6,"(-0.35209162330263416,)"
0.6,"(-0.45238824641225067,)"
0.6,"(0.2448062594644572,)"
0.6,"(0.22362988684348925,)"
0.6,"(-0.4592045767761983,)"
0.6,"(-0.4769074095886997,)"
0.6,"(-0.4630139292509655,)"
0.6,"(0.19677675821016008,)"
0.6,"(-0.23588795571946625,)"
0.6,"(-0.3410927389106098,)"
0.6,"(0.3499315054105245,)"
0.6,"(-0.41807603640397745,)"
