corruption_levels,cross_margin
0.1,"(0.4623123199504668,)"
0.1,"(0.4623123199504668,)"
0.1,"(-0.45458794131613706,)"
0.1,"(0.4665266077647724,)"
0.1,"(0.42630443648816996,)"
0.1,"(0.3511373939081283,)"
0.1,"(0.45705792424485625,)"
0.1,"(-0.45389959362729376,)"
0.1,"(0.4712440656918126,)"
0.1,"(0.4700593772515952,)"
0.1,"(0.46005524351435473,)"
0.1,"(0.4709293373258461,)"
0.1,"(0.4743426631540137,)"
0.1,"(-0.45318246418453917,)"
0.1,"(0.46057566831313435,)"
0.1,"(0.466400611602038,)"
0.1,"(-0.1468409114869382,)"
0.1,"(0.3373291331908403,)"
0.25,"(16.255935186933932,)"
0.25,"(16.256819477576144,)"
0.25,"(16.242234960426572,)"
0.25,"(-16.18134725416339,)"
0.25,"(16.255935186933932,)"
0.25,"(16.25402128472652,)"
0.25,"(16.245720892847466,)"
0.25,"(-16.263266762505896,)"
0.25,"(-16.25899117887234,)"
0.25,"(16.25312173855739,)"
0.25,"(16.237819709667715,)"
0.25,"(16.24355819594029,)"
0.25,"(16.259311121491002,)"
0.25,"(16.266134504629772,)"
0.25,"(16.200189897454788,)"
0.25,"(-16.17964290387627,)"
0.25,"(-16.26029433403768,)"
0.25,"(16.265577003567742,)"
0.25,"(16.229931008508654,)"
0.25,"(16.2239582601872,)"
0.25,"(-16.26449955938594,)"
0.25,"(16.25546205429116,)"
0.25,"(16.266051085976105,)"
0.25,"(16.229931008508654,)"
0.25,"(16.257332793979824,)"
0.25,"(-16.26133607080867,)"
0.25,"(-16.269026033354404,)"
0.25,"(16.248936749600226,)"
0.25,"(-16.387963053805706,)"
0.25,"(16.264134119182902,)"
0.25,"(-16.2447174081393,)"
0.25,"(-16.253897744784332,)"
0.25,"(-16.220681702741143,)"
0.25,"(16.25458761754288,)"
0.25,"(16.254263083990704,)"
0.25,"(16.254263083990704,)"
0.25,"(16.214874249456905,)"
0.25,"(-16.221035911581247,)"
0.25,"(16.229399587772303,)"
0.25,"(16.26603148569672,)"
0.25,"(16.257624992990475,)"
0.25,"(16.20420217044025,)"
0.25,"(16.260644899911767,)"
0.25,"(16.265108219012706,)"
0.25,"(16.351299104603086,)"
0.25,"(-16.260922367603385,)"
0.25,"(-16.262115875808885,)"
0.25,"(16.269878829132118,)"
0.25,"(-16.258637915688208,)"
0.25,"(16.288154646928508,)"
0.25,"(16.25558377469134,)"
0.25,"(-16.24663144710354,)"
0.25,"(16.252336446665364,)"
0.25,"(-16.242928257080614,)"
0.25,"(16.260037255315822,)"
0.25,"(16.266198353423686,)"
0.25,"(-16.246821035473108,)"
0.25,"(16.25977233911113,)"
0.25,"(16.259290998725707,)"
0.25,"(16.231398004828105,)"
0.25,"(16.259172353411763,)"
0.25,"(-16.266348953935555,)"
0.25,"(16.249958681478844,)"
0.25,"(16.263987520072284,)"
0.25,"(16.197688769051286,)"
0.25,"(16.198663221844548,)"
0.25,"(16.26795234852886,)"
0.25,"(-16.24132019971456,)"
0.25,"(16.24176431432776,)"
0.25,"(16.2514395745444,)"
0.25,"(16.26104393048477,)"
0.25,"(16.245237524984173,)"
0.25,"(-16.24132019971456,)"
0.25,"(16.235943704415007,)"
0.25,"(16.053822713796965,)"
0.25,"(16.265153549252414,)"
0.25,"(16.261842912219365,)"
0.25,"(16.266945326786413,)"
0.25,"(-16.23563604704521,)"
0.25,"(-16.2389535392806,)"
0.25,"(-16.246224938605874,)"
0.25,"(-16.23563604704521,)"
0.25,"(16.23048335293405,)"
0.25,"(16.23048335293405,)"
0.25,"(16.182257167264723,)"
0.25,"(16.256186001108713,)"
0.25,"(-16.257486390776595,)"
0.25,"(16.263961909403534,)"
0.25,"(16.222368801168326,)"
0.25,"(16.23606858015599,)"
0.25,"(16.243475406138955,)"
0.25,"(-16.204330477421717,)"
0.25,"(16.222368801168326,)"
0.25,"(-16.229881507769623,)"
0.25,"(-16.254722275561452,)"
0.25,"(-16.245556253680476,)"
0.25,"(-16.265608449495623,)"
0.25,"(16.24415699184794,)"
0.25,"(-16.245556253680476,)"
0.25,"(16.27361003617113,)"
0.25,"(16.250434670279486,)"
0.25,"(16.264161022341,)"
0.25,"(16.262730269844315,)"
0.25,"(16.260585008940758,)"
0.25,"(16.27060576270471,)"
0.25,"(16.046509483159547,)"
0.25,"(-16.265169124198252,)"
0.25,"(-16.255459210518623,)"
0.25,"(16.235066349765326,)"
0.25,"(16.259623385250123,)"
0.25,"(16.261714973276238,)"
0.25,"(16.22471758565457,)"
0.25,"(16.235066349765326,)"
0.25,"(-15.995846014786206,)"
0.25,"(16.263338943089355,)"
0.25,"(-15.995846014786206,)"
0.25,"(16.270038237816777,)"
0.25,"(16.231956372558287,)"
0.25,"(16.199198597873227,)"
0.25,"(-16.254830014082128,)"
0.25,"(16.256529686601745,)"
0.25,"(16.262733478678186,)"
0.25,"(16.25899412264894,)"
0.25,"(16.249998261428146,)"
0.25,"(16.25899412264894,)"
0.25,"(16.249998261428146,)"
0.25,"(-16.269041255856436,)"
0.25,"(16.274410744826437,)"
0.25,"(16.297479351468365,)"
0.25,"(-16.251482694333472,)"
0.25,"(16.28750047491885,)"
0.25,"(16.26578702902256,)"
0.25,"(16.255496126565003,)"
0.25,"(-16.266846616142292,)"
0.25,"(16.194808483819624,)"
0.25,"(-16.267420593845205,)"
0.25,"(-16.267420593845205,)"
0.25,"(-16.26237685332858,)"
0.25,"(16.256555221260612,)"
0.25,"(16.246410279848526,)"
0.25,"(16.262477115509014,)"
0.25,"(16.233369118731172,)"
0.25,"(16.233369118731172,)"
0.25,"(16.225165117532537,)"
0.25,"(16.257709617825057,)"
0.25,"(-16.255598297662562,)"
0.25,"(16.26404509220262,)"
0.25,"(16.249542812859428,)"
0.25,"(16.262807655534374,)"
0.25,"(16.265405084462724,)"
0.25,"(16.270049129022006,)"
0.25,"(-16.268488309752254,)"
0.25,"(16.26301620791193,)"
0.25,"(16.245635207031246,)"
0.25,"(16.245635207031246,)"
0.25,"(16.26739715241112,)"
0.25,"(16.265191344707024,)"
0.25,"(-16.22358388870904,)"
0.25,"(-16.08108769855635,)"
0.25,"(16.235257047229418,)"
0.25,"(4.307434791955472,)"
0.25,"(4.3092840107596775,)"
0.25,"(4.310433077666463,)"
0.25,"(-4.27799496406633,)"
0.25,"(4.307434791955472,)"
0.25,"(4.310050284923122,)"
0.25,"(-4.308574981070006,)"
0.25,"(-4.303178818326653,)"
0.25,"(4.3266201992108595,)"
0.25,"(4.308366165192347,)"
0.25,"(4.3266201992108595,)"
0.25,"(4.308490794669574,)"
0.25,"(4.307137568337837,)"
0.25,"(4.307639268219266,)"
0.25,"(-4.3129743240669836,)"
0.25,"(4.2717171319441425,)"
0.25,"(4.309872730091199,)"
0.25,"(-4.305437180738699,)"
0.25,"(4.312209086009325,)"
0.25,"(4.309535240312628,)"
0.25,"(4.309975846267258,)"
0.25,"(4.3084637366053755,)"
0.25,"(4.309535240312628,)"
0.25,"(4.30862632053453,)"
0.25,"(4.294747404595343,)"
0.25,"(4.309245934221033,)"
0.25,"(-4.2647463418177,)"
0.25,"(4.301582604837322,)"
0.25,"(-4.307690210056447,)"
0.25,"(-4.309882348817594,)"
0.25,"(4.323669151490172,)"
0.25,"(4.323669151490172,)"
0.25,"(4.31034959114775,)"
0.25,"(4.297960604500813,)"
0.25,"(4.307438978271539,)"
0.25,"(4.3071366812306335,)"
0.25,"(4.30604451280948,)"
0.25,"(4.30357321468321,)"
0.25,"(4.302554117793447,)"
0.25,"(4.309737981125518,)"
0.25,"(-4.305358074913161,)"
0.25,"(4.308191265438326,)"
0.25,"(-4.31834012213974,)"
0.25,"(4.309270871658762,)"
0.25,"(4.32336994638534,)"
0.25,"(4.292314331853752,)"
0.25,"(4.308598463012573,)"
0.25,"(-4.309485898531972,)"
0.25,"(4.304323696724312,)"
0.25,"(4.303575246273606,)"
0.25,"(-4.310107658387509,)"
0.25,"(4.3073917699594855,)"
0.25,"(4.305590239014329,)"
0.25,"(4.305590239014329,)"
0.25,"(4.309319781284644,)"
0.25,"(4.308335907233003,)"
0.25,"(4.30259675680122,)"
0.25,"(-4.308329460203816,)"
0.25,"(-4.309061907369173,)"
0.25,"(4.308323417489566,)"
0.25,"(4.308068675780785,)"
0.25,"(4.2641870095357435,)"
0.25,"(4.3063139166334885,)"
0.25,"(4.3063139166334885,)"
0.25,"(-4.301384772678045,)"
0.25,"(4.298307989431292,)"
0.25,"(4.30255320232168,)"
0.25,"(4.1884530698939475,)"
0.25,"(4.309193120416129,)"
0.25,"(4.285248142470345,)"
0.25,"(-4.305521141707301,)"
0.25,"(4.300956910117759,)"
0.25,"(4.309873101532091,)"
0.25,"(4.276445660764395,)"
0.25,"(4.302582263157609,)"
0.25,"(-4.244830516690572,)"
0.25,"(4.238051423572923,)"
0.25,"(4.309873101532091,)"
0.25,"(4.217477936091716,)"
0.25,"(-4.189691855712611,)"
0.25,"(-4.309224643361212,)"
0.25,"(-4.3096622799628586,)"
0.25,"(-4.309224643361212,)"
0.25,"(4.3105159362927745,)"
0.25,"(4.308535750008137,)"
0.25,"(4.3105159362927745,)"
0.25,"(4.180422631932644,)"
0.25,"(4.306823320702968,)"
0.25,"(-4.3031842999588505,)"
0.25,"(4.30688968401353,)"
0.25,"(4.309735750296464,)"
0.25,"(4.308960126529445,)"
0.25,"(-4.303114930298148,)"
0.25,"(-4.310486408872325,)"
0.25,"(4.310243037952244,)"
0.25,"(-4.309881290668839,)"
0.25,"(4.308504589387107,)"
0.25,"(4.307069341610413,)"
0.25,"(4.29142080190481,)"
0.25,"(-4.307029027257631,)"
0.25,"(4.3078711513635435,)"
0.25,"(4.309720757825436,)"
0.25,"(4.211499748072585,)"
0.25,"(4.211499748072585,)"
0.25,"(-4.305799303974251,)"
0.25,"(-4.306370378492858,)"
0.25,"(4.309851748550924,)"
0.25,"(4.310083633979389,)"
0.25,"(4.308649045273894,)"
0.25,"(4.3096833515037565,)"
0.25,"(-4.179938863456842,)"
0.25,"(-4.179938863456842,)"
0.25,"(4.305456567487036,)"
0.25,"(4.2614169408538665,)"
0.25,"(4.298849198429287,)"
0.25,"(-4.304719082003745,)"
0.25,"(-4.3092084660182515,)"
0.25,"(-4.309883483073539,)"
0.25,"(4.307439005240185,)"
0.25,"(4.296713452328481,)"
0.25,"(4.296713452328481,)"
0.25,"(4.30255292501979,)"
0.25,"(4.307123176583668,)"
0.25,"(4.30255292501979,)"
0.25,"(4.307123176583668,)"
0.25,"(4.307058364632825,)"
0.25,"(-4.29878208108135,)"
0.25,"(4.293754789651906,)"
0.25,"(4.30267026044706,)"
0.25,"(4.2974720767799095,)"
0.25,"(4.302289287129187,)"
0.25,"(4.307373510275757,)"
0.25,"(4.293687676389466,)"
0.25,"(4.308895693778548,)"
0.25,"(-4.3004934431801045,)"
0.25,"(4.263783732715643,)"
0.25,"(-4.3042644772948995,)"
0.25,"(4.309298279216146,)"
0.25,"(4.3070203463343075,)"
0.25,"(4.309298279216146,)"
0.25,"(-4.306581998896273,)"
0.25,"(4.305003452287443,)"
0.25,"(4.309262128734373,)"
0.25,"(4.309262128734373,)"
0.25,"(4.239028973325201,)"
0.25,"(4.308815148859264,)"
0.25,"(4.306992511547179,)"
0.25,"(-4.308049612500566,)"
0.25,"(4.294702624446581,)"
0.25,"(4.308510833067692,)"
0.25,"(4.307960524986631,)"
0.25,"(4.310514004604381,)"
0.25,"(4.306773080671926,)"
0.25,"(-4.3005714645730295,)"
0.25,"(4.3154738989275465,)"
0.25,"(4.308420505579011,)"
0.25,"(4.308420505579011,)"
0.25,"(4.304468626257865,)"
0.25,"(-4.247843579502149,)"
0.25,"(4.310951271910761,)"
0.25,"(18.686607530098282,)"
0.25,"(-18.692950884948687,)"
0.25,"(18.687902609490703,)"
0.25,"(-18.68666014617422,)"
0.25,"(-18.69284932219372,)"
0.25,"(18.678720746250722,)"
0.25,"(18.688226716958052,)"
0.25,"(18.697138343745284,)"
0.25,"(18.48968174056726,)"
0.25,"(18.479190717315753,)"
0.25,"(-18.678322717986784,)"
0.25,"(18.689796083957408,)"
0.25,"(18.686385320728046,)"
0.25,"(-18.688085343544003,)"
0.25,"(-18.695672838245255,)"
0.25,"(18.693696421496625,)"
0.25,"(18.689221546223415,)"
0.25,"(-18.685737602794134,)"
0.25,"(18.689620083160694,)"
0.25,"(18.69665919088171,)"
0.25,"(-18.691448952047743,)"
0.25,"(18.684546972068826,)"
0.25,"(-18.68401874718221,)"
0.25,"(18.68485858860254,)"
0.25,"(-18.685488311441013,)"
0.25,"(-18.688917089846043,)"
0.25,"(18.682697737038406,)"
0.25,"(18.689659668627446,)"
0.25,"(18.689659668627446,)"
0.25,"(18.68803428565487,)"
0.25,"(-18.691768228609508,)"
0.25,"(18.689594493732233,)"
0.25,"(18.84898787465549,)"
0.25,"(18.69076379602522,)"
0.25,"(18.69326813484774,)"
0.25,"(18.68568548913668,)"
0.25,"(18.70148864543057,)"
0.25,"(-18.68867404803315,)"
0.25,"(-18.689567074901625,)"
0.25,"(18.691133137372642,)"
0.25,"(-18.69498441236674,)"
0.25,"(18.689405756588844,)"
0.25,"(18.693817592757267,)"
0.25,"(18.627718958498917,)"
0.25,"(18.685831399314555,)"
0.25,"(-18.685871797271876,)"
0.25,"(18.689320771178956,)"
0.25,"(18.685402898601634,)"
0.25,"(18.684595607545138,)"
0.25,"(18.688906325420263,)"
0.25,"(18.686563768652068,)"
0.25,"(18.700110073626455,)"
0.25,"(-18.689972153086682,)"
0.25,"(18.68669679295146,)"
0.25,"(18.686183134863608,)"
0.25,"(18.69169664653169,)"
0.25,"(18.709263588017667,)"
0.25,"(18.689302647894884,)"
0.25,"(18.689302647894884,)"
0.25,"(18.684211277526373,)"
0.25,"(18.69878274122585,)"
0.25,"(18.691792251710776,)"
0.25,"(18.703185834951555,)"
0.25,"(18.68976743150587,)"
0.25,"(18.69134428628232,)"
0.25,"(-18.689095710778844,)"
0.25,"(-18.722660369689727,)"
0.25,"(18.68919257166387,)"
0.25,"(18.68737280915979,)"
0.25,"(18.69310490294845,)"
0.25,"(18.686087889554702,)"
0.25,"(-18.722660369689727,)"
0.25,"(18.723423235916695,)"
0.25,"(18.68919257166387,)"
0.25,"(18.711559692958648,)"
0.25,"(-18.7902684956698,)"
0.25,"(18.685082197866635,)"
0.25,"(18.695891861948308,)"
0.25,"(18.691296037227634,)"
0.25,"(-18.693062714317946,)"
0.25,"(-18.686046124901395,)"
0.25,"(-18.693062714317946,)"
0.25,"(18.687556950970166,)"
0.25,"(18.689547315775815,)"
0.25,"(18.687556950970166,)"
0.25,"(18.688442273826116,)"
0.25,"(18.68531592594478,)"
0.25,"(-18.698083928150012,)"
0.25,"(18.690858614206988,)"
0.25,"(18.68704947264509,)"
0.25,"(-18.696085472748823,)"
0.25,"(18.690858614206988,)"
0.25,"(-18.689089066176003,)"
0.25,"(-18.687728168809137,)"
0.25,"(-18.69285951068162,)"
0.25,"(-18.685675862034284,)"
0.25,"(-18.6852980158659,)"
0.25,"(-18.685675862034284,)"
0.25,"(18.693605709126576,)"
0.25,"(18.68762871658184,)"
0.25,"(18.693422275821263,)"
0.25,"(18.68473066933015,)"
0.25,"(18.684393198462327,)"
0.25,"(-18.690832062918787,)"
0.25,"(18.688465013936746,)"
0.25,"(18.696276630837165,)"
0.25,"(18.687572649938538,)"
0.25,"(18.687572649938538,)"
0.25,"(-18.685774272374882,)"
0.25,"(-18.689850679768636,)"
0.25,"(18.688166768347973,)"
0.25,"(18.692434671315468,)"
0.25,"(18.68635342398153,)"
0.25,"(18.687361906537777,)"
0.25,"(18.6882185707551,)"
0.25,"(18.688166768347973,)"
0.25,"(18.6907776808157,)"
0.25,"(18.69009137424854,)"
0.25,"(-18.68483580546053,)"
0.25,"(-18.688057236904683,)"
0.25,"(-18.687911012432398,)"
0.25,"(18.760049583337512,)"
0.25,"(18.68582372870866,)"
0.25,"(18.68757304200567,)"
0.25,"(18.685212317131896,)"
0.25,"(18.68757304200567,)"
0.25,"(18.685212317131896,)"
0.25,"(18.688288051925163,)"
0.25,"(18.694660081953575,)"
0.25,"(-18.686758783242496,)"
0.25,"(18.68663342840028,)"
0.25,"(18.68827374495547,)"
0.25,"(18.687849012939683,)"
0.25,"(-18.684857666479207,)"
0.25,"(18.68959892312011,)"
0.25,"(18.69642358829794,)"
0.25,"(-18.697439390880117,)"
0.25,"(-18.697439390880117,)"
0.25,"(-18.683237102678664,)"
0.25,"(18.68918311650164,)"
0.25,"(18.68562808512151,)"
0.25,"(18.68918311650164,)"
0.25,"(-18.684977132752543,)"
0.25,"(18.68806900688949,)"
0.25,"(18.69182175670662,)"
0.25,"(18.69182175670662,)"
0.25,"(18.709970512212333,)"
0.25,"(18.685680071492662,)"
0.25,"(18.68522994490933,)"
0.25,"(-18.68582745407512,)"
0.25,"(18.701434514253467,)"
0.25,"(18.6878169432725,)"
0.25,"(18.696016499914954,)"
0.25,"(18.696705910069625,)"
0.25,"(18.694322500725335,)"
0.25,"(18.690508456148073,)"
0.25,"(18.695894476577067,)"
0.25,"(18.685750630557497,)"
0.25,"(-18.686928534063078,)"
0.25,"(18.692438211392336,)"
0.25,"(1.3380270862509989,)"
0.25,"(1.3080141062343493,)"
0.25,"(1.3262622329109142,)"
0.25,"(1.3380270862509989,)"
0.25,"(1.335665690196441,)"
0.25,"(1.3277569309724098,)"
0.25,"(1.2955063055503713,)"
0.25,"(1.3080664883187476,)"
0.25,"(1.2955063055503713,)"
0.25,"(1.227716053949906,)"
0.25,"(1.3362417989443618,)"
0.25,"(1.3347183241090326,)"
0.25,"(-1.364114169293926,)"
0.25,"(1.3348645286911418,)"
0.25,"(-1.3830809347712423,)"
0.25,"(-1.3277928249301088,)"
0.25,"(1.2973714336821436,)"
0.25,"(1.3343331212843816,)"
0.25,"(-1.2850443879650482,)"
0.25,"(1.3352001887036262,)"
0.25,"(1.3343331212843816,)"
0.25,"(1.3351725160178758,)"
0.25,"(-1.338919080180629,)"
0.25,"(1.2451401413693473,)"
0.25,"(-1.2675464930070461,)"
0.25,"(1.312800110706368,)"
0.25,"(-1.3373802118842602,)"
0.25,"(-1.3347868522116249,)"
0.25,"(-1.3371158776661929,)"
0.25,"(-1.3311568655176556,)"
0.25,"(1.345282665901064,)"
0.25,"(1.336412889261105,)"
0.25,"(-1.3360080559977063,)"
0.25,"(1.3452566159590227,)"
0.25,"(1.1245215053052358,)"
0.25,"(1.3241220515755372,)"
0.25,"(1.3372788002743974,)"
0.25,"(1.3330115113665675,)"
0.25,"(-1.3364119916145876,)"
0.25,"(-1.3388435631131945,)"
0.25,"(-1.2569315904153646,)"
0.25,"(1.3133839088725692,)"
0.25,"(1.3344287763393383,)"
0.25,"(1.3892842181508192,)"
0.25,"(1.3125945250753932,)"
0.25,"(1.3380683869853371,)"
0.25,"(1.330186379932506,)"
0.25,"(-1.3289310362811795,)"
0.25,"(1.3196841069671776,)"
0.25,"(1.3340459542977325,)"
0.25,"(1.3340459542977325,)"
0.25,"(1.3308247461483123,)"
0.25,"(1.3391731242884413,)"
0.25,"(1.3379312886230064,)"
0.25,"(-1.3316859251627757,)"
0.25,"(-1.3332398725293584,)"
0.25,"(1.2950659279614123,)"
0.25,"(1.3336485853365283,)"
0.25,"(1.3688473186903902,)"
0.25,"(1.3340818001923616,)"
0.25,"(1.3340818001923616,)"
0.25,"(-1.3106486559694472,)"
0.25,"(1.27803451196973,)"
0.25,"(1.3473954562361843,)"
0.25,"(1.3140282441597102,)"
0.25,"(-1.2128036463370362,)"
0.25,"(1.2789400417370174,)"
0.25,"(-1.3177894634138765,)"
0.25,"(1.3305886626787926,)"
0.25,"(1.3302155672554306,)"
0.25,"(1.3347183874264603,)"
0.25,"(1.3175465174368601,)"
0.25,"(1.3305886626787926,)"
0.25,"(-0.8864676109267868,)"
0.25,"(1.3282945298775184,)"
0.25,"(1.335223848333264,)"
0.25,"(1.3386368447658332,)"
0.25,"(-1.333594760258105,)"
0.25,"(-1.3249872390139978,)"
0.25,"(-1.3267346063599337,)"
0.25,"(-1.333594760258105,)"
0.25,"(1.3296429495964368,)"
0.25,"(1.3332507555748663,)"
0.25,"(1.3348250991963815,)"
0.25,"(1.2916044949948624,)"
0.25,"(1.3666862928258412,)"
0.25,"(1.3190794010103675,)"
0.25,"(1.3149873430442145,)"
0.25,"(-1.359337191761574,)"
0.25,"(1.330606732232647,)"
0.25,"(-1.3396726308154787,)"
0.25,"(-1.3314493354133956,)"
0.25,"(-1.335918372640295,)"
0.25,"(-1.3131077600990697,)"
0.25,"(-1.2751297193955373,)"
0.25,"(1.3291551534781054,)"
0.25,"(-1.3131077600990697,)"
0.25,"(1.33417328687513,)"
0.25,"(1.3362205250061474,)"
0.25,"(1.2694730678629491,)"
0.25,"(1.3523176593242112,)"
0.25,"(1.3390974083103702,)"
0.25,"(1.3404445293019918,)"
0.25,"(-1.334223136188327,)"
0.25,"(1.330776149889121,)"
0.25,"(1.3420568287601802,)"
0.25,"(0.8368086248962452,)"
0.25,"(-1.3372327680460585,)"
0.25,"(1.3294040538276781,)"
0.25,"(1.3331543491539508,)"
0.25,"(1.3201159118459533,)"
0.25,"(1.287049818720151,)"
0.25,"(1.3294040538276781,)"
0.25,"(1.3331543491539508,)"
0.25,"(-0.8304760679099402,)"
0.25,"(1.3388402499856364,)"
0.25,"(-0.8304760679099402,)"
0.25,"(1.353058148778467,)"
0.25,"(1.1232044392157479,)"
0.25,"(-1.305773056485637,)"
0.25,"(-1.3098121245793481,)"
0.25,"(-1.3238452072871554,)"
0.25,"(0.625738785834492,)"
0.25,"(1.1994996102237683,)"
0.25,"(1.1994996102237683,)"
0.25,"(1.3338545334682599,)"
0.25,"(1.3398432988202433,)"
0.25,"(-1.2668414168258135,)"
0.25,"(1.3373104479018911,)"
0.25,"(1.333786648733277,)"
0.25,"(-1.3232665682584765,)"
0.25,"(1.3391410945742053,)"
0.25,"(1.3311208859821084,)"
0.25,"(1.3206889519227931,)"
0.25,"(1.2130207340726542,)"
0.25,"(1.3257386700947331,)"
0.25,"(1.375185790455137,)"
0.25,"(1.3247041184436577,)"
0.25,"(-1.333609733444261,)"
0.25,"(-1.219445464751336,)"
0.25,"(1.3301774057138442,)"
0.25,"(1.2921404195742692,)"
0.25,"(-1.309039084504639,)"
0.25,"(1.3336744203207374,)"
0.25,"(1.3297538817313008,)"
0.25,"(1.315634834739559,)"
0.25,"(1.323521788053846,)"
0.25,"(1.3362336096604053,)"
0.25,"(1.3127808291678058,)"
0.25,"(1.3115010387321953,)"
0.25,"(1.3326357205989574,)"
0.25,"(-1.2598350787718913,)"
0.25,"(1.262361986470091,)"
0.25,"(1.3337576377080507,)"
0.25,"(1.3337576377080507,)"
0.25,"(1.3025013960550669,)"
0.25,"(1.2884109231589744,)"
0.25,"(-1.3561515021919153,)"
0.25,"(-0.9736340441144395,)"
0.25,"(1.31598315969055,)"
0.25,"(21.973551617221002,)"
0.25,"(21.987547618953627,)"
0.25,"(-21.950539573591946,)"
0.25,"(21.973551617221002,)"
0.25,"(21.98159495726176,)"
0.25,"(21.9892581439867,)"
0.25,"(-21.98376237571346,)"
0.25,"(-21.96277122219202,)"
0.25,"(21.95502610305285,)"
0.25,"(21.986730768588366,)"
0.25,"(21.95502610305285,)"
0.25,"(21.956680600549756,)"
0.25,"(21.949914108569278,)"
0.25,"(21.980652816017756,)"
0.25,"(-21.972150988828364,)"
0.25,"(21.94957632751936,)"
0.25,"(21.971805084179106,)"
0.25,"(-21.953336902577963,)"
0.25,"(21.96816460160242,)"
0.25,"(21.97354841528927,)"
0.25,"(-21.96682729557683,)"
0.25,"(21.988526872100316,)"
0.25,"(21.95968076060102,)"
0.25,"(21.96816460160242,)"
0.25,"(21.9845220313082,)"
0.25,"(-21.96643150896777,)"
0.25,"(21.935220971961495,)"
0.25,"(-21.946755847927605,)"
0.25,"(21.98714177947977,)"
0.25,"(-22.00346368265199,)"
0.25,"(21.954437528650427,)"
0.25,"(-21.9634222320818,)"
0.25,"(-21.972581529059482,)"
0.25,"(21.987699325893708,)"
0.25,"(21.960187378512224,)"
0.25,"(21.960187378512224,)"
0.25,"(21.974275041848585,)"
0.25,"(-21.963384752163304,)"
0.25,"(21.978719920592933,)"
0.25,"(21.97150338002257,)"
0.25,"(21.933344813074314,)"
0.25,"(21.982286688071,)"
0.25,"(21.969455855064798,)"
0.25,"(21.935985099921744,)"
0.25,"(-21.984660960752176,)"
0.25,"(21.969504508250086,)"
0.25,"(21.98689863922058,)"
0.25,"(21.939483947751476,)"
0.25,"(-21.989906554115283,)"
0.25,"(21.98272654445727,)"
0.25,"(21.980182522054353,)"
0.25,"(-21.986690669658483,)"
0.25,"(21.98553477982981,)"
0.25,"(21.98553477982981,)"
0.25,"(21.98633708904344,)"
0.25,"(21.985276648781753,)"
0.25,"(21.972600534577058,)"
0.25,"(-21.978307230012938,)"
0.25,"(-21.980956096451525,)"
0.25,"(21.97541028892396,)"
0.25,"(21.96198951519311,)"
0.25,"(21.984957496437392,)"
0.25,"(21.984957496437392,)"
0.25,"(-21.974118496710933,)"
0.25,"(21.956866605635163,)"
0.25,"(21.975346278488438,)"
0.25,"(21.978084331393166,)"
0.25,"(21.985530851825107,)"
0.25,"(21.98246018684518,)"
0.25,"(21.95533562901403,)"
0.25,"(-21.92376907438344,)"
0.25,"(21.957267287477375,)"
0.25,"(-21.969553301467545,)"
0.25,"(21.96037930173625,)"
0.25,"(21.972978711902833,)"
0.25,"(-21.969553301467545,)"
0.25,"(21.98538599503435,)"
0.25,"(21.980655826193498,)"
0.25,"(-21.798110264746576,)"
0.25,"(21.985386807028753,)"
0.25,"(21.96176893977177,)"
0.25,"(21.956148074549525,)"
0.25,"(-21.990265884715736,)"
0.25,"(-21.988977464980923,)"
0.25,"(21.9837454328701,)"
0.25,"(21.98618961919361,)"
0.25,"(-21.978727396738094,)"
0.25,"(21.969951479036926,)"
0.25,"(21.979090467362543,)"
0.25,"(21.99010477092088,)"
0.25,"(21.98832422266088,)"
0.25,"(-21.960867124500282,)"
0.25,"(21.979090467362543,)"
0.25,"(-21.978041154090672,)"
0.25,"(-21.963014588797336,)"
0.25,"(-21.990974423996764,)"
0.25,"(-21.959354493413255,)"
0.25,"(21.979265896802964,)"
0.25,"(21.95154649152266,)"
0.25,"(21.97084458495592,)"
0.25,"(21.95135625487546,)"
0.25,"(21.972655274496564,)"
0.25,"(21.978237291188606,)"
0.25,"(21.97810539135753,)"
0.25,"(-21.976257904206367,)"
0.25,"(21.946599207669937,)"
0.25,"(21.946599207669937,)"
0.25,"(-21.970986514727773,)"
0.25,"(21.983646869151162,)"
0.25,"(21.966672548367544,)"
0.25,"(21.99093097566074,)"
0.25,"(21.97370643513951,)"
0.25,"(21.969312333481266,)"
0.25,"(21.983646869151162,)"
0.25,"(21.966672548367544,)"
0.25,"(-21.983603241272363,)"
0.25,"(21.981363652106516,)"
0.25,"(-21.983603241272363,)"
0.25,"(21.96872440754316,)"
0.25,"(21.973147152683886,)"
0.25,"(21.968521455452038,)"
0.25,"(-21.976377375341915,)"
0.25,"(-21.99038309288165,)"
0.25,"(21.91414979676959,)"
0.25,"(21.91414979676959,)"
0.25,"(22.027150146084402,)"
0.25,"(22.018859211311238,)"
0.25,"(22.027150146084402,)"
0.25,"(21.979312449899144,)"
0.25,"(-21.942848171470843,)"
0.25,"(21.945509272811904,)"
0.25,"(-21.98987770763787,)"
0.25,"(21.984216426247073,)"
0.25,"(21.98239251738307,)"
0.25,"(21.986547032474377,)"
0.25,"(21.918493531084522,)"
0.25,"(-21.9617104493893,)"
0.25,"(21.95098396041341,)"
0.25,"(21.975196127859792,)"
0.25,"(-21.949190118836228,)"
0.25,"(-21.949190118836228,)"
